Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Calothrix_parasitica_NIES-267.gbff,Calothrix_sp_336-3_336-3.gbff,Calothrix_sp_NIES-3974_NIES-3974.gbff,Calothrix_sp_NIES-4071_NIES-4071.gbff,Calothrix_sp_NIES-4105_NIES-4105.gbff,Calothrix_sp_PCC_6303_PCC_6303.gbff,Calothrix_sp_PCC_7716_PCC_7716.gbff
7093_DUF928_domain-contai...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7094_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7095_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7096_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7097_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7098_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7099_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7100_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7102_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7103_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7104_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7106_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7107_XRE_family_transcrip...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7108_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7109_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7110_tyrosine-type_recomb...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7111_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7112_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7113_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7114_recombinase_family_p...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7116_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7117_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7118_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7119_recombinase_family_p...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7121_ankyrin_repeat_domai...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7122_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7124_DUF6531_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7126_ParA_family_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7127_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7129_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7130_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7131_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7132_DUF86_domain-contain...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7133_nucleotidyltransfera...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7134_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7135_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7136_DUF1194_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7137_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7138_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7139_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7140_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7141_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7142_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7143_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7144_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7145_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7147_PriCT-2_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7148_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7149_NB-ARC_domain-contai...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7156_methyltransferase_ty...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7163_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7164_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7181_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7188_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7192_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7193_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7194_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7199_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7201_aminoglycoside_phosp...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7202_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7209_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7210_C39_family_peptidase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7211_glycoside_hydrolase_...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7212_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7213_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7215_AAA-like_domain-cont...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7226_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7242_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7249_DUF4177_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7250_leucine-rich_repeat_...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7251_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7252_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7253_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7254_lepB.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7260_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7262_cupin_domain-contain...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7263_DUF4386_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7264_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7283_calcium-binding_prot...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7286_ATP-binding_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7287_DUF1634_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7292_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,1,0
7293_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7298_DUF559_domain-contai...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7319_P2_GpE_family_protei...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7328_alkaline_phosphatase.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7331_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7333_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7334_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7335_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7340_transglutaminase_fam...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7341_AAA_family_ATPase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7343_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7349_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7352_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7353_glycoside_hydrolase_...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7357_glutathione_S-transf...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7359_response_regulator.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7360_ATP-binding_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7363_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7366_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7367_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7369_glutathione_S-transf...faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7370_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7376_DUF389_domain-contai...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7380_aquaporin.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7382_peptidoglycan-bindin...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7383_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7387_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7391_DUF6516_family_prote...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7392_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7393_AIPR_family_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7394_amylo-alpha-1-6-gluc...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7395_GAF_domain-containin...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7402_BamA-TamA_family_out...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7404_peptidoglycan-bindin...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7410_ABC_transporter_ATP-...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7412_cupin_domain-contain...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7416_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7417_formylglycine-genera...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7418_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7420_formylglycine-genera...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7421_VWA_containing_CoxE_...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7422_MoxR_family_ATPase.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7423_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7424_CHAT_domain-containi...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7425_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7433_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7434_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7438_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7447_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7448_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7449_aldolase-citrate_lya...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7450_2OG-Fe_dioxygenase_f...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7452_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7453_PRC-barrel_domain-co...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7455_protein-glutamate_O-...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7456_chemotaxis_response_...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7457_methyl-accepting_che...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7458_chemotaxis_protein_C...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7459_chemotaxis_protein_C...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7460_response_regulator.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7461_chemotaxis_protein_C...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7462_ATP-binding_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7464_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7465_serine_hydrolase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7466_pbpC.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7467_alpha-2-macroglobuli...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7474_glycosyltransferase_...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7478_DUF58_domain-contain...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7479_MoxR_family_ATPase.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7484_ATP-binding_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7489_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7498_DUF433_domain-contai...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7504_DUF2127_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7513_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7520_N-acetylmannosamine-...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7522_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7523_bifunctional_metallo...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7538_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7541_peptidylprolyl_isome...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7542_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7548_cation-proton_antipo...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7549_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7569_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7570_ribbon-helix-helix_p...faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7571_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7572_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7579_caspase_family_prote...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7580_caspase_family_prote...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7583_DUF928_domain-contai...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7586_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7587_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7593_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7597_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7598_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7599_TdeIII_family_type_I...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7603_NF038130_family_PEP-...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7612_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7613_HD_domain-containing...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7620_Uma2_family_endonucl...faa,,,,,,,,,,,,,,0,1,0,1,1,1,0
7623_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7631_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7632_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7636_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7639_ATP-binding_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7651_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7657_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7663_GNAT_family_N-acetyl...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7667_AbrB-MazE-SpoVT_fami...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7668_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,1,1,1,0
7669_toxin-antitoxin_syst...faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7670_putative_toxin-antit...faa,,,,,,,,,,,,,,0,1,0,1,1,1,0
7672_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7689_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7690_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7697_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7698_pentapeptide_repeat-...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7701_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7704_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7705_chlorophyll_a-b-bind...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7711_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7715_acyltransferase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7723_polyprenyl_synthetas...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7724_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7725_XisH_family_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7728_iron-containing_redo...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7731_CAP_domain-containin...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7733_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7734_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7736_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7737_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7738_PAS_domain-containin...faa,,,,,,,,,,,,,,0,1,0,1,1,1,0
7744_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7747_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7748_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7749_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7751_trypsin-like_peptida...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7755_META_domain-containi...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7760_Fic_family_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7763_fatty_acid_desaturas...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7764_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7768_ABC_transporter_perm...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7770_transposase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7771_transposase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7773_DUF4007_family_prote...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7774_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7776_helix-turn-helix_dom...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7777_transposase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7778_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7780_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7781_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7782_DUF4007_family_prote...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7783_aminotransferase_cla...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7784_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7786_PAS_domain_S-box_pro...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7788_permease.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7792_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7798_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7800_DUF4365_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7810_Crp-Fnr_family_trans...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7811_cupin_domain-contain...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7813_IS982_family_transpo...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7822_WD40_repeat_domain-c...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7827_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7835_DUF4157_domain-conta...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7836_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7837_BrnT_family_toxin.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7838_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7839_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7841_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7846_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7853_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7854_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7856_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7864_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7865_2OG-Fe-II-_oxygenase.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7867_HEAT_repeat_domain-c...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7868_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7870_chorismate_mutase.faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7878_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7888_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7889_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7890_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7894_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7895_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7896_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7897_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7898_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7901_aldo-keto_reductase.faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7902_peptidylprolyl_isome...faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7907_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7909_3--5-_exonuclease.faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7910_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,1
7911_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7918_tetratricopeptide_re...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7919_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7921_ribbon-helix-helix_d...faa,,,,,,,,,,,,,,0,1,0,1,1,0,0
7922_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7928_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7929_cysteine_synthase_fa...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7933_response_regulator.faa,,,,,,,,,,,,,,0,1,0,1,1,1,0
7936_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7937_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7938_extracellular_solute...faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7939_ATP-binding_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7940_response_regulator.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7945_type_II_toxin-antito...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7946_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7948_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7949_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7950_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,1,0
7953_deoxyhypusine_syntha...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7954_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7956_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7959_FAD-dependent_monoox...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7961_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7966_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7967_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7977_metallophosphoestera...faa,,,,,,,,,,,,,,0,1,0,1,1,1,1
7978_protein_N-lysine_met...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7986_peptidoglycan-bindin...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7987_winged_helix-turn-he...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7992_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7994_NYN_domain-containin...faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
7996_Rrf2_family_transcri...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7997_Rrf2_family_transcri...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
7998_NIL_domain-containin...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
7999_cysK.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
8000_sulfite_exporter_Tau...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
8002_LysR_substrate-bindi...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
8003_APC_family_permease.faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
8004_cadmium_resistance_t...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
8006_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
8007_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
8008_sulfite_exporter_Tau...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
8009_DUF1634_domain-conta...faa,,,,,,,,,,,,,,0,1,0,0,0,0,0
8010_hypothetical_protein.faa,,,,,,,,,,,,,,0,1,0,0,0,0,1
8011_phosphatase_PAP2_fam...faa,,,,,,,,,,,,,,0,1,0,1,1,0,1
