Orthogroup	NIES-267	336-3
OG0002979	WP_096653725.1	WP_035159319.1
OG0002980	WP_096657876.1	WP_035159334.1
OG0002981	WP_096656604.1	WP_035159342.1
OG0002982	WP_096660100.1	WP_035159350.1
OG0002983	WP_096660096.1	WP_035159352.1
OG0002984	WP_096654363.1	WP_035159371.1
OG0002985	WP_096654357.1	WP_035159372.1
OG0002986	WP_096657788.1	WP_035159374.1
OG0002987	WP_096657675.1	WP_035159387.1
OG0002988	WP_096656416.1	WP_035159394.1
OG0002989	WP_096660260.1	WP_035159401.1
OG0002990	WP_096660262.1	WP_035159402.1
OG0002991	WP_096655466.1, WP_096655464.1	WP_035159423.1
OG0002992	WP_096655625.1	WP_035159442.1
OG0002993	WP_096657617.1	WP_035159453.1
OG0002994	WP_096655915.1	WP_035159459.1
OG0002995	WP_096654438.1	WP_035159461.1
OG0002996	WP_096660993.1	WP_035159474.1
OG0002997	WP_096658401.1	WP_035159490.1
OG0002998	WP_096654414.1	WP_035159493.1
OG0002999	WP_096658247.1	WP_035159501.1
OG0003000	WP_096655548.1	WP_035159511.1
OG0003001	WP_096654410.1	WP_035159515.1
OG0003002	WP_096657780.1	WP_035159516.1
OG0003003	WP_096658212.1	WP_035159527.1
OG0003004	WP_096656681.1	WP_035159550.1
OG0003005	WP_096654737.1	WP_035159571.1
OG0003006	WP_096654741.1	WP_035159572.1
OG0003007	WP_096657868.1	WP_035159587.1
OG0003008	WP_096658021.1	WP_035159604.1
OG0003009	WP_096654261.1	WP_035159608.1
OG0003010	WP_096658513.1	WP_035159617.1
OG0003011	WP_096658520.1	WP_035159624.1
OG0003012	WP_096658521.1	WP_035159627.1
OG0003013	WP_096661218.1	WP_035159632.1
OG0003014	WP_096655609.1	WP_035159636.1
OG0003015	WP_096654891.1	WP_035159642.1
OG0003016	WP_096661091.1	WP_035159644.1
OG0003017	WP_096655812.1	WP_035159660.1
OG0003018	WP_096655672.1	WP_035159661.1
OG0003019	WP_096656510.1	WP_035159662.1
OG0003020	WP_096660924.1	WP_035159666.1
OG0003021	WP_096652197.1	WP_035159671.1
OG0003022	WP_096652611.1	WP_035159841.1
OG0003023	WP_096658049.1	WP_035159930.1
OG0003025	WP_096660542.1	WP_046814691.1
OG0003027	WP_096652134.1	WP_046814709.1
OG0003028	WP_096653924.1	WP_046814711.1
OG0003029	WP_096654912.1	WP_046814720.1
OG0003030	WP_096661077.1	WP_046814722.1
OG0003031	WP_096653303.1	WP_046814724.1
OG0003032	WP_096655002.1	WP_046814725.1
OG0003033	WP_096660564.1	WP_046814734.1
OG0003034	WP_096656322.1	WP_046814741.1
OG0003035	WP_096655929.1	WP_046814743.1
OG0003036	WP_096660964.1	WP_046814781.1
OG0003037	WP_096655177.1	WP_046814796.1
OG0003038	WP_096660169.1	WP_046814801.1
OG0003039	WP_096660482.1	WP_046814802.1
OG0003040	WP_096657701.1	WP_046814805.1
OG0003041	WP_096652931.1	WP_046814806.1
OG0003042	WP_096660066.1	WP_046814809.1
OG0003043	WP_096653067.1	WP_046814818.1
OG0003044	WP_096653043.1	WP_046814819.1
OG0003045	WP_096661336.1	WP_046814822.1
OG0003046	WP_096652717.1	WP_046814836.1
OG0003047	WP_096657646.1	WP_046814843.1
OG0003048	WP_096655987.1	WP_046814853.1
OG0003049	WP_096656180.1	WP_046814856.1
OG0003050	WP_096658390.1	WP_046814868.1
OG0003051	WP_096652769.1	WP_046814874.1
OG0003052	WP_096654398.1	WP_046814875.1
OG0003053	WP_096657671.1	WP_046814879.1
OG0003054	WP_096655951.1	WP_046814883.1
OG0003055	WP_096655953.1	WP_046814884.1
OG0003056	WP_096654488.1	WP_046814887.1
OG0003057	WP_096658369.1	WP_046814890.1
OG0003058	WP_096655195.1	WP_046814895.1
OG0003059	WP_096656981.1	WP_046814896.1
OG0003060	WP_096659728.1	WP_046814897.1
OG0003061	WP_096658901.1	WP_046814898.1
OG0003062	WP_096661048.1	WP_046814900.1
OG0003063	WP_096657058.1	WP_046814901.1
OG0003064	WP_096656367.1	WP_046814902.1
OG0003065	WP_096661156.1	WP_046814903.1
OG0003066	WP_096652885.1	WP_046814905.1
OG0003067	WP_096657918.1	WP_046814917.1
OG0003068	WP_096653275.1	WP_046814926.1
OG0003069	WP_096654635.1	WP_046814949.1
OG0003070	WP_096656932.1	WP_046814968.1
OG0003071	WP_096655996.1	WP_046814975.1
OG0003072	WP_096660306.1	WP_046814995.1
OG0003073	WP_096658150.1	WP_046815057.1
OG0003074	WP_096659591.1	WP_046815068.1
OG0003075	WP_096655806.1	WP_052754339.1
OG0003076	WP_096659055.1	WP_052754349.1
OG0003077	WP_096653944.1, WP_096653942.1	WP_052754373.1
OG0003078	WP_096653968.1, WP_096653878.1	WP_052754374.1
OG0003079	WP_096652682.1	WP_052754376.1
OG0003080	WP_096653539.1	WP_052754394.1
OG0003081	WP_096661277.1	WP_052754432.1, WP_052754580.1
OG0003083	WP_096657692.1	WP_052754453.1
OG0003084	WP_096658938.1	WP_052754454.1
OG0003085	WP_096655701.1	WP_052754479.1
OG0003086	WP_096658407.1	WP_052754489.1
OG0003087	WP_096656241.1	WP_052754509.1
OG0003088	WP_096658113.1	WP_052754510.1
OG0003089	WP_096656329.1	WP_052754517.1
OG0003090	WP_096655679.1	WP_238178532.1
OG0003091	WP_096658515.1	WP_052754536.1
OG0003092	WP_096661065.1	WP_052754538.1
OG0003093	WP_096655813.1	WP_052754541.1
OG0003094	WP_096659911.1	WP_052754552.1
OG0003095	WP_096661003.1	WP_082127225.1
OG0003096	WP_096654759.1	WP_082127233.1
OG0003097	WP_096660969.1	WP_082127238.1
OG0003098	WP_096656675.1	WP_082127251.1
OG0003099	WP_096661050.1	WP_082127253.1
OG0003100	WP_096654542.1	WP_082127259.1
OG0003101	WP_096652871.1	WP_082127270.1
OG0003102	WP_096660547.1	WP_082127271.1
OG0003103	WP_096660469.1	WP_082127315.1
OG0003104	WP_096659275.1	WP_082127316.1
OG0003105	WP_096659291.1	WP_082127317.1
OG0003106	WP_096658224.1	WP_082127319.1
OG0003107	WP_096657816.1	WP_082127322.1
OG0003108	WP_096653041.1	WP_082127329.1
OG0003109	WP_096659642.1	WP_082127330.1
OG0003110	WP_096658181.1	WP_082127332.1
OG0003111	WP_096658238.1	WP_082127334.1
OG0003112	WP_096658240.1	WP_082127335.1
OG0003113	WP_096656477.1	WP_082127339.1
OG0003114	WP_096656935.1	WP_082127340.1
OG0003115	WP_096654331.1	WP_082127343.1
OG0003116	WP_096656532.1	WP_082127350.1
OG0003117	WP_096657012.1	WP_082127357.1
OG0003118	WP_096659466.1	WP_082127358.1
OG0003119	WP_096657890.1	WP_082127359.1
OG0003120	WP_096658388.1	WP_082127360.1
OG0003121	WP_096654765.1	WP_082127361.1
OG0003122	WP_096657846.1	WP_082127362.1
OG0003123	WP_096658219.1	WP_082127364.1
OG0003124	WP_096660962.1	WP_082127365.1
OG0003125	WP_096657673.1	WP_082127366.1
OG0003126	WP_096656481.1	WP_082127370.1
OG0003127	WP_096656384.1	WP_082127373.1
OG0003128	WP_096656195.1	WP_082127376.1
OG0003129	WP_096654243.1	WP_082127380.1
OG0003130	WP_096654739.1	WP_082127388.1
OG0003131	WP_096657858.1	WP_082127392.1
OG0003132	WP_015116368.1	WP_082127393.1
OG0003133	WP_096658534.1	WP_082127394.1
OG0003134	WP_096656173.1	WP_082127399.1
OG0003135	WP_096661345.1	WP_082127408.1
OG0003136	WP_015121198.1	WP_082127426.1
OG0003138	WP_096657725.1	WP_082127446.1
OG0003139	WP_096660631.1	WP_082127447.1
OG0003140	WP_096661238.1	WP_082127453.1
OG0003141	WP_096661261.1	WP_082127461.1
OG0003142	WP_096654446.1	WP_082127468.1
OG0003143	WP_096660619.1	WP_144415979.1
OG0003144	WP_096660768.1	WP_144415984.1
OG0003145	WP_096654540.1	WP_144415986.1
OG0003146	WP_096660738.1	WP_144415987.1
OG0003147	WP_096659269.1	WP_144416032.1
OG0003148	WP_096661066.1	WP_144416038.1
OG0003149	WP_096658273.1	WP_144416042.1
OG0003150	WP_096660988.1	WP_144416058.1
OG0003151	WP_096653353.1	WP_144416070.1
OG0003152	WP_096657102.1	WP_144416094.1
OG0003153	WP_096661267.1	WP_144416109.1
OG0003154	WP_096658239.1	WP_144416110.1
OG0003155	WP_096661117.1	WP_144416113.1
OG0003156	WP_096659945.1	WP_168163404.1
OG0003157	WP_096653594.1	WP_168163417.1
OG0003158	WP_096655787.1	WP_168163427.1
OG0003159	WP_096656169.1	WP_201782632.1
OG0003160	WP_096657727.1	WP_201782633.1
OG0003161	WP_096654787.1	WP_201782645.1
OG0003162	WP_096658170.1	WP_201782646.1
OG0003163	WP_096654245.1	WP_201782647.1
OG0003164	WP_096661152.1	WP_201782650.1
OG0003165	WP_096659927.1	WP_201782651.1
OG0003166	WP_096654265.1	WP_201782652.1
OG0003168	WP_096652240.1	WP_201782664.1
OG0003169	WP_096661258.1	WP_201782665.1
OG0003170	WP_096660999.1	WP_201782667.1
OG0003171	WP_096655808.1	WP_201782671.1
OG0003172	WP_096654231.1, WP_096658298.1, WP_096658731.1	WP_201782676.1
OG0003173	WP_096660512.1	WP_201782686.1
OG0003174	WP_096660057.1	WP_201782689.1
OG0003175	WP_096657927.1	WP_201782706.1
OG0003176	WP_096658254.1	WP_201782709.1
OG0003177	WP_096658905.1	WP_201782711.1
OG0003178	WP_096656718.1	WP_238178337.1
OG0003179	WP_096661302.1	WP_238178340.1
OG0003180	WP_096658498.1	WP_238178352.1
OG0003181	WP_096655557.1	WP_238178356.1
OG0003182	WP_096661116.1	WP_238178366.1
OG0003183	WP_096658140.1	WP_238178372.1
OG0003184	WP_096654480.1	WP_238178377.1
OG0003185	WP_096661099.1	WP_238178378.1
OG0003186	WP_096659603.1	WP_238178380.1
OG0003187	WP_096659778.1	WP_238178382.1
OG0003188	WP_096656359.1	WP_238178392.1
OG0003189	WP_096658532.1	WP_238178394.1
OG0003190	WP_096661059.1	WP_238178395.1
OG0003191	WP_096661068.1	WP_238178400.1
OG0003192	WP_096661016.1	WP_238178406.1
OG0003193	WP_096655674.1	WP_238178409.1
OG0003194	WP_096659448.1	WP_238178412.1
OG0003196	WP_096652551.1	WP_238178429.1
OG0003197	WP_096655516.1	WP_238178430.1
OG0003198	WP_096655776.1	WP_238178436.1
OG0003199	WP_096653389.1, WP_096660568.1	WP_238178444.1
OG0003202	WP_096660678.1	WP_238178501.1
OG0003203	WP_096661337.1	WP_238178502.1
OG0003204	WP_096658234.1	WP_238178507.1
OG0003205	WP_096661046.1	WP_238178514.1
OG0003206	WP_096652753.1	WP_238178516.1
OG0003207	WP_096658321.1	WP_238178521.1
OG0003208	WP_096655179.1	WP_238178523.1
OG0003209	WP_096652909.1	WP_238178525.1
OG0003210	WP_096661161.1	WP_238178526.1
OG0003211	WP_096656880.1	WP_238178528.1
OG0003212	WP_096656990.1	WP_238178534.1
OG0003213	WP_096656160.1	WP_238178539.1
OG0003214	WP_096656947.1	WP_238178541.1
OG0003215	WP_096653271.1	WP_238178543.1
OG0003216	WP_096658509.1	WP_238178544.1
OG0003217	WP_096656128.1	WP_256388815.1
OG0003339	WP_096655528.1	WP_035148875.1
OG0003340	WP_096660226.1	WP_035148890.1
OG0003341	WP_096652561.1	WP_035148896.1
OG0003342	WP_096661331.1	WP_035148924.1
OG0003343	WP_096656985.1	WP_035149016.1
OG0003347	WP_096657579.1	WP_035149068.1
OG0003349	WP_096657983.1	WP_035149130.1, WP_035149132.1
OG0003350	WP_096653997.1	WP_035149147.1
OG0003351	WP_096660762.1	WP_035149224.1
OG0003352	WP_096660763.1	WP_035149226.1
OG0003353	WP_096661113.1	WP_035149230.1
OG0003354	WP_096661002.1	WP_035149362.1
OG0003355	WP_096656695.1	WP_035149390.1
OG0003356	WP_096656671.1	WP_035149430.1
OG0003357	WP_096654526.1	WP_035149499.1
OG0003359	WP_096652615.1	WP_035149601.1
OG0003362	WP_096655566.1	WP_035149672.1
OG0003363	WP_096657742.1	WP_035149742.1
OG0003365	WP_096652271.1	WP_035149862.1
OG0003366	WP_096659861.1	WP_035149867.1
OG0003367	WP_096655775.1	WP_035149874.1
OG0003368	WP_096660806.1	WP_035149875.1
OG0003369	WP_096656570.1	WP_035149892.1
OG0003370	WP_096656839.1	WP_035149964.1
OG0003373	WP_096657494.1	WP_035150554.1, WP_035150040.1
OG0003374	WP_096661185.1	WP_035150044.1
OG0003375	WP_096653954.1	WP_035150087.1
OG0003376	WP_096653956.1	WP_035150089.1
OG0003377	WP_096659367.1	WP_035150134.1
OG0003378	WP_096659365.1	WP_035150136.1
OG0003380	WP_096661305.1	WP_035150295.1
OG0003383	WP_096655741.1	WP_035150572.1
OG0003385	WP_096657103.1	WP_035150611.1
OG0003387	WP_096656017.1	WP_035150726.1
OG0003388	WP_096655544.1	WP_035150733.1
OG0003389	WP_096655746.1	WP_035150763.1
OG0003390	WP_096652589.1	WP_035150786.1, WP_035150784.1
OG0003391	WP_096656965.1	WP_035150792.1
OG0003393	WP_096658015.1	WP_035150906.1
OG0003396	WP_096660586.1	WP_035151056.1
OG0003401	WP_096654041.1	WP_035151147.1
OG0003403	WP_096660870.1	WP_035151214.1
OG0003404	WP_096660871.1	WP_035151217.1
OG0003405	WP_096660872.1	WP_035151221.1
OG0003406	WP_096655574.1	WP_035151253.1
OG0003407	WP_096654566.1	WP_035151289.1
OG0003410	WP_096658069.1	WP_035151363.1
OG0003411	WP_096656211.1	WP_035151437.1
OG0003412	WP_096656548.1	WP_035151464.1
OG0003413	WP_096652751.1	WP_035151482.1
OG0003414	WP_096658443.1	WP_035151551.1
OG0003416	WP_096658538.1	WP_035151625.1
OG0003417	WP_096661357.1	WP_035152028.1
OG0003418	WP_096661671.1, WP_096654932.1	WP_035151718.1
OG0003419	WP_096661097.1	WP_035151740.1
OG0003421	WP_096658633.1	WP_035151871.1, WP_035153135.1
OG0003422	WP_096657507.1	WP_035151912.1
OG0003424	WP_096657503.1, WP_096661386.1, WP_096657386.1	WP_035151976.1
OG0003425	WP_096652559.1	WP_035152145.1
OG0003427	WP_096659416.1	WP_035152211.1, WP_035152351.1
OG0003428	WP_096655633.1	WP_035152274.1
OG0003430	WP_096658641.1	WP_035152416.1
OG0003431	WP_096659261.1	WP_035152471.1
OG0003432	WP_096655390.1	WP_035152494.1
OG0003433	WP_096659392.1	WP_035152596.1
OG0003435	WP_096657555.1	WP_035152633.1
OG0003436	WP_096657558.1	WP_035152639.1
OG0003437	WP_096661574.1	WP_035152788.1
OG0003441	WP_096655944.1	WP_035152897.1
OG0003445	WP_096660220.1	WP_035153097.1
OG0003447	WP_096660314.1	WP_035153195.1
OG0003448	WP_096660320.1	WP_035153205.1
OG0003450	WP_096659245.1	WP_035153343.1
OG0003451	WP_096655860.1	WP_035153467.1
OG0003452	WP_096656053.1	WP_035153474.1
OG0003454	WP_096657694.1	WP_035153517.1
OG0003455	WP_096657707.1	WP_035153547.1
OG0003456	WP_096659067.1	WP_035153638.1
OG0003457	WP_096661346.1, WP_096660371.1	WP_035153639.1
OG0003458	WP_096658290.1	WP_035153662.1
OG0003462	WP_096660423.1	WP_035153736.1
OG0003463	WP_096660974.1	WP_035153756.1
OG0003465	WP_096660295.1	WP_035153777.1
OG0003466	WP_096656573.1, WP_096652318.1	WP_035153793.1
OG0003468	WP_096659237.1	WP_035153809.1
OG0003469	WP_096660055.1	WP_035153849.1
OG0003470	WP_096656561.1	WP_035153867.1
OG0003477	WP_096654641.1	WP_035154016.1
OG0003478	WP_096653063.1	WP_035154027.1
OG0003479	WP_096653031.1	WP_035154041.1
OG0003482	WP_096660413.1	WP_035154114.1
OG0003483	WP_096660073.1	WP_035154154.1
OG0003484	WP_096661242.1	WP_035154189.1
OG0003485	WP_096658182.1	WP_035154191.1
OG0003487	WP_096652850.1	WP_035154239.1
OG0003490	WP_096659490.1	WP_035154287.1
OG0003492	WP_096654472.1	WP_035154373.1
OG0003494	WP_096652653.1	WP_035154417.1
OG0003504	WP_096660714.1, WP_096660035.1	WP_035154739.1, WP_035154722.1
OG0003505	WP_096656866.1	WP_035154748.1
OG0003506	WP_096654255.1	WP_035154754.1
OG0003509	WP_096660043.1	WP_035154838.1
OG0003512	WP_096653082.1	WP_035154908.1
OG0003513	WP_096653080.1	WP_035154911.1
OG0003514	WP_096660132.1	WP_035154925.1
OG0003517	WP_096657634.1	WP_035155056.1
OG0003518	WP_096659400.1	WP_035155108.1
OG0003519	WP_096658441.1	WP_035155111.1
OG0003520	WP_096660069.1	WP_035155135.1
OG0003521	WP_096656742.1	WP_035155245.1
OG0003526	WP_096655060.1	WP_035155378.1
OG0003529	WP_096660696.1	WP_035155426.1
OG0003532	WP_096656887.1	WP_035155542.1
OG0003533	WP_096656885.1	WP_035155550.1
OG0003537	WP_096658095.1	WP_035155817.1
OG0003538	WP_096658050.1	WP_035155857.1
OG0003539	WP_096658255.1	WP_035155917.1
OG0003540	WP_096658138.1	WP_035155943.1
OG0003541	WP_096658137.1	WP_035155946.1
OG0003543	WP_096652651.1	WP_035156159.1
OG0003544	WP_096653240.1	WP_035156233.1
OG0003546	WP_096661324.1	WP_035156290.1
OG0003547	WP_096658134.1	WP_035156320.1
OG0003548	WP_096652680.1	WP_035156336.1
OG0003549	WP_096661212.1	WP_035156340.1
OG0003550	WP_096652530.1	WP_035156362.1
OG0003551	WP_096655762.1	WP_035156383.1
OG0003553	WP_096656396.1	WP_035156559.1
OG0003554	WP_096655593.1	WP_035156585.1
OG0003555	WP_096655826.1	WP_035156629.1
OG0003557	WP_096656503.1	WP_035156663.1
OG0003559	WP_096661257.1	WP_035156787.1
OG0003560	WP_096655908.1	WP_035156857.1
OG0003561	WP_096655904.1	WP_035156876.1
OG0003562	WP_096659529.1	WP_035156941.1
OG0003564	WP_096660006.1	WP_035157015.1
OG0003567	WP_096658235.1	WP_035157083.1
OG0003568	WP_096661245.1	WP_035157084.1
OG0003569	WP_096657754.1	WP_035157091.1
OG0003570	WP_096656907.1	WP_035157111.1
OG0003571	WP_096656906.1	WP_035157112.1
OG0003572	WP_096658893.1	WP_035157129.1
OG0003573	WP_096658895.1	WP_035157131.1
OG0003574	WP_096658903.1	WP_035157138.1
OG0003575	WP_096658059.1, WP_096653244.1	WP_035157144.1
OG0003579	WP_096659873.1	WP_035157230.1
OG0003580	WP_096657768.1	WP_035157294.1
OG0003582	WP_096657718.1	WP_035157492.1
OG0003584	WP_096654706.1	WP_035157562.1
OG0003585	WP_096660265.1	WP_035157651.1
OG0003586	WP_096656281.1	WP_035157662.1
OG0003587	WP_096656280.1	WP_035157665.1
OG0003588	WP_096657577.1	WP_035157776.1
OG0003590	WP_096657923.1	WP_035157922.1
OG0003591	WP_096657925.1	WP_035157928.1
OG0003593	WP_096658535.1	WP_035158006.1
OG0003595	WP_096660966.1, WP_096653610.1	WP_035158077.1
OG0003597	WP_096660829.1	WP_035158096.1
OG0003598	WP_096655822.1	WP_035158107.1
OG0003603	WP_096657078.1	WP_144416134.1, WP_035158151.1
OG0003605	WP_096656509.1	WP_035158185.1
OG0003607	WP_096660788.1	WP_035159033.1, WP_035158208.1
OG0003608	WP_096656431.1	WP_035158229.1
OG0003609	WP_096658047.1	WP_035158230.1
OG0003610	WP_096656660.1	WP_035158282.1
OG0003611	WP_096659436.1	WP_035158321.1
OG0003612	WP_096656029.1	WP_035158357.1
OG0003614	WP_096660945.1	WP_035158545.1
OG0003615	WP_096660784.1	WP_035158646.1
OG0003617	WP_096652819.1	WP_035158895.1
OG0003620	WP_096656960.1	WP_035159235.1
OG0003621	WP_096653416.1	WP_035159305.1
OG0003624	WP_096658094.1	WP_035159341.1
OG0003626	WP_096658119.1	WP_035159433.1
OG0003627	WP_096657615.1	WP_035159452.1
OG0003628	WP_096656709.1	WP_035159472.1
OG0003630	WP_096656043.1	WP_035159827.1
OG0003636	WP_096661422.1	WP_046814748.1
OG0003637	WP_096652446.1, WP_096652448.1	WP_046814783.1
OG0003638	WP_096657251.1	WP_046814791.1
OG0003639	WP_096653075.1, WP_096657967.1	WP_046814800.1
OG0003640	WP_096655638.1	WP_046814817.1
OG0003641	WP_096656524.1	WP_046814851.1
OG0003642	WP_096654380.1	WP_046814877.1, WP_046814876.1
OG0003644	WP_096652864.1	WP_046815009.1
OG0003648	WP_096657959.1	WP_052754356.1
OG0003648	WP_096653242.1	WP_168163440.1
OG0003649	WP_096656406.1	WP_052754358.1
OG0003650	WP_096655362.1	WP_052754380.1
OG0003651	WP_096657971.1	WP_052754457.1
OG0003653	WP_096656534.1	WP_052754467.1
OG0003654	WP_096657873.1	WP_052754490.1
OG0003655	WP_096654178.1	WP_052754491.1
OG0003656	WP_096655887.1	WP_052754526.1
OG0003657	WP_096657285.1	WP_238178471.1, WP_052754549.1
OG0003658	WP_096654821.1	WP_082127237.1
OG0003660	WP_096657070.1	WP_082127323.1
OG0003661	WP_096655567.1	WP_082127369.1
OG0003664	WP_096655844.1, WP_096660245.1	WP_082127396.1
OG0003665	WP_096660162.1	WP_082127400.1
OG0003668	WP_096659317.1	WP_144416055.1
OG0003670	WP_096656908.1	WP_144416072.1
OG0003671	WP_096659097.1	WP_144416075.1
OG0003672	WP_096657412.1	WP_144416136.1, WP_238178480.1
OG0003675	WP_096660488.1	WP_201782654.1
OG0003676	WP_096655504.1	WP_201782663.1
OG0003682	WP_096653912.1	WP_238178548.1
OG0003684	WP_096656271.1, WP_096660942.1	WP_238178446.1
OG0003686	WP_096657168.1	WP_238178490.1
OG0003687	WP_096656593.1	WP_238178506.1
OG0003688	WP_096658362.1	WP_238178530.1
OG0003942	WP_096655476.1	WP_035149154.1
OG0003943	WP_096654655.1	WP_035149163.1
OG0003944	WP_096661168.1	WP_035149207.1
OG0003947	WP_096654704.1	WP_035149301.1
OG0003948	WP_096655738.1	WP_035149304.1
OG0003949	WP_096654827.1	WP_035149519.1
OG0003952	WP_096655722.1	WP_035149598.1, WP_035150627.1
OG0003954	WP_096659899.1	WP_035149658.1
OG0003955	WP_096654687.1	WP_035149668.1, WP_035154652.1
OG0003959	WP_096655779.1	WP_035149872.1
OG0003960	WP_096657056.1	WP_035149921.1
OG0003962	WP_096656613.1	WP_035149986.1, WP_144415997.1
OG0003963	WP_096656415.1	WP_035150014.1
OG0003964	WP_096659147.1	WP_035150030.1
OG0003965	WP_096657301.1, WP_096657522.1	WP_035150047.1
OG0003966	WP_096661026.1	WP_035150077.1
OG0003972	WP_096656300.1	WP_035150427.1
OG0003973	WP_096656299.1	WP_035150429.1
OG0003974	WP_096660531.1	WP_035150433.1
OG0003977	WP_096661469.1	WP_035150523.1
OG0003980	WP_096658188.1, WP_096653789.1	WP_035150599.1
OG0003981	WP_096655343.1	WP_035150600.1
OG0003982	WP_096656080.1	WP_035150615.1
OG0003985	WP_096655918.1	WP_035150671.1
OG0003988	WP_096653257.1	WP_035150765.1
OG0003989	WP_096655970.1	WP_035150788.1
OG0003995	WP_096654532.1	WP_035151026.1
OG0003997	WP_096660386.1, WP_096660384.1	WP_035151105.1
OG0004002	WP_096652413.1	WP_035151515.1
OG0004003	WP_096652415.1	WP_035151521.1
OG0004004	WP_096661009.1	WP_035151603.1
OG0004011	WP_096658632.1	WP_035151870.1, WP_052754417.1
OG0004016	WP_096658709.1, WP_096657309.1	WP_035152006.1
OG0004017	WP_096655276.1	WP_035152025.1
OG0004018	WP_096654615.1	WP_035152131.1
OG0004023	WP_096654182.1	WP_035152265.1
OG0004024	WP_096653468.1	WP_035152282.1
OG0004030	WP_096657413.1	WP_035152378.1
OG0004032	WP_096656784.1	WP_035152545.1
OG0004033	WP_096656783.1	WP_035152546.1
OG0004034	WP_096656782.1	WP_035152549.1
OG0004036	WP_096660359.1	WP_035152612.1
OG0004038	WP_096652940.1	WP_035152720.1
OG0004040	WP_096658496.1	WP_035152744.1
OG0004041	WP_096658437.1	WP_035152747.1
OG0004042	WP_096656737.1	WP_035152796.1
OG0004044	WP_096652964.1	WP_035152986.1
OG0004045	WP_096659341.1	WP_035152999.1
OG0004048	WP_096661326.1	WP_035153096.1
OG0004058	WP_096657326.1	WP_035153476.1
OG0004059	WP_096653077.1	WP_035153480.1
OG0004060	WP_096657702.1	WP_035153533.1
OG0004064	WP_096656078.1	WP_035153653.1
OG0004065	WP_096657973.1	WP_035153654.1
OG0004066	WP_096657814.1	WP_035153712.1
OG0004068	WP_096652279.1	WP_035153788.1
OG0004069	WP_096661223.1	WP_035153831.1
OG0004070	WP_096657861.1	WP_035153835.1
OG0004073	WP_096659197.1	WP_035153953.1
OG0004074	WP_096653021.1	WP_035154033.1
OG0004076	WP_096659640.1	WP_035154149.1
OG0004078	WP_096657917.1	WP_035154270.1
OG0004079	WP_096655861.1	WP_035154314.1
OG0004083	WP_096655338.1	WP_035154354.1
OG0004086	WP_096657087.1	WP_035154580.1
OG0004087	WP_096657051.1	WP_035154617.1
OG0004088	WP_096655730.1	WP_035154650.1
OG0004089	WP_096656868.1	WP_035154750.1
OG0004090	WP_096656806.1	WP_035154773.1
OG0004093	WP_096653096.1	WP_035154900.1
OG0004094	WP_096653088.1	WP_035154901.1
OG0004095	WP_096653086.1	WP_035154903.1
OG0004096	WP_096653084.1	WP_035154905.1
OG0004101	WP_096654579.1	WP_035155347.1
OG0004104	WP_096655827.1	WP_035155527.1
OG0004106	WP_096660081.1	WP_035155604.1
OG0004111	WP_096654394.1	WP_035155989.1, WP_046814907.1
OG0004112	WP_096652380.1	WP_035156034.1
OG0004113	WP_096660798.1	WP_035156114.1
OG0004114	WP_096658011.1	WP_035156297.1
OG0004116	WP_096658197.1	WP_035156371.1
OG0004117	WP_096656100.1, WP_096656101.1, WP_096658944.1	WP_035156457.1
OG0004118	WP_096654486.1	WP_035156598.1
OG0004126	WP_096655853.1	WP_035157039.1
OG0004127	WP_096652301.1	WP_035157048.1
OG0004129	WP_096658145.1	WP_035157143.1
OG0004136	WP_096656867.1	WP_035159189.1
OG0004137	WP_096659377.1	WP_035157804.1
OG0004138	WP_096658424.1	WP_035157857.1
OG0004139	WP_096654583.1	WP_035157867.1
OG0004145	WP_096656190.1	WP_035158168.1
OG0004146	WP_096655989.1	WP_035158211.1
OG0004157	WP_096653094.1	WP_035159215.1
OG0004158	WP_096653078.1	WP_035159219.1
OG0004161	WP_096657075.1	WP_035159534.1
OG0004167	WP_096655890.1	WP_046814710.1
OG0004168	WP_096655902.1	WP_046814714.1
OG0004172	WP_096653379.1	WP_046814833.1
OG0004175	WP_096660860.1	WP_046814891.1
OG0004177	WP_096661471.1	WP_052754384.1
OG0004178	WP_096652587.1	WP_052754406.1
OG0004179	WP_096658071.1	WP_052754411.1
OG0004180	WP_096661490.1, WP_096658568.1	WP_052754420.1
OG0004181	WP_096657972.1	WP_052754456.1
OG0004182	WP_096657958.1	WP_052754501.1
OG0004186	WP_096661459.1, WP_096656785.1	WP_082127302.1
OG0004187	WP_096661232.1	WP_082127320.1
OG0004188	WP_096659229.1	WP_082127325.1
OG0004189	WP_096657569.1	WP_082127382.1
OG0004190	WP_096659149.1	WP_082127390.1
OG0004191	WP_096655215.1, WP_096658282.1, WP_096655135.1, WP_096655139.1	WP_144415999.1
OG0004192	WP_096656527.1	WP_144416056.1
OG0004195	WP_096661423.1	WP_168163437.1
OG0004196	WP_096657765.1	WP_168163478.1
OG0004199	WP_096661164.1	WP_201782682.1
OG0004200	WP_096657863.1	WP_238178338.1
OG0004202	WP_096653377.1	WP_238178355.1
OG0004203	WP_096657118.1	WP_238178359.1
OG0004205	WP_096656889.1	WP_238178365.1
OG0004209	WP_096661030.1	WP_238178418.1
OG0004210	WP_096658345.1	WP_238178431.1
OG0004219	WP_096653709.1	WP_238178538.1
OG0004223	WP_096658528.1	WP_256388858.1
