HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N1.HOG0001675	OG0001053	n3		WP_096658779.1, WP_096657209.1					
N1.HOG0001676	OG0001054	n0		WP_096657436.1					
N1.HOG0001677	OG0001055	n2		WP_096657709.1					
N1.HOG0001678	OG0001055	n4		WP_096657710.1					
N1.HOG0001679	OG0001056	n0		WP_096657726.1					
N1.HOG0001680	OG0001057	n0		WP_096658058.1, WP_096658478.1					
N1.HOG0001681	OG0001058	n0		WP_096658356.1					
N1.HOG0001682	OG0001059	n0		WP_096658562.1					
N1.HOG0001683	OG0001060	n1		WP_096658595.1					
N1.HOG0001684	OG0001060	n5		WP_096658819.1					
N1.HOG0001685	OG0001061	n0		WP_096658773.1					
N1.HOG0001686	OG0001062	n0		WP_096659016.1					
N1.HOG0001687	OG0001063	n0		WP_096659087.1					
N1.HOG0001688	OG0001064	n0		WP_096659561.1					
N1.HOG0001689	OG0001065	n1		WP_096660033.1					
N1.HOG0001690	OG0001065	n2		WP_096660039.1					
N1.HOG0001691	OG0001066	n1		WP_096660352.1					
N1.HOG0001692	OG0001066	n4		WP_096660353.1					
N1.HOG0001693	OG0001067	n0		WP_096660609.1					
N1.HOG0001694	OG0001068	n0		WP_096660735.1					
N1.HOG0001695	OG0001069	n0		WP_096660794.1					
N1.HOG0001696	OG0001070	n0		WP_096660826.1					
N1.HOG0001697	OG0001071	n0		WP_096660846.1					
N1.HOG0001698	OG0001072	n0		WP_096660984.1					
N1.HOG0001699	OG0001073	n0		WP_096661013.1					
N1.HOG0001700	OG0001074	n0		WP_096661186.1, WP_096661281.1					
N1.HOG0001701	OG0001075	n0		WP_096661202.1, WP_096661194.1					
N1.HOG0001702	OG0001076	n0		WP_096661349.1					
N1.HOG0001703	OG0001077	n0		WP_096661389.1					
N1.HOG0001704	OG0001078	n0		WP_096661395.1					
N1.HOG0001705	OG0001079	n0		WP_096661701.1					
N1.HOG0001706	OG0001108	n0	WP_006276978.1	WP_006276978.1					
N1.HOG0001707	OG0001109	n0	WP_008232935.1	WP_015117212.1					
N1.HOG0001708	OG0001110	n0	WP_010995042.1	WP_010995042.1					
N1.HOG0001709	OG0001111	n0	WP_010997613.1	WP_096657172.1					
N1.HOG0001710	OG0001112	n0	WP_010998401.1	WP_096659947.1					
N1.HOG0001711	OG0001113	n0	WP_033336317.1	WP_096658114.1					
N1.HOG0001712	OG0001114	n0	WP_035148857.1	WP_096653375.1					
N1.HOG0001713	OG0001115	n0	WP_035148861.1	WP_096654922.1					
N1.HOG0001714	OG0001116	n0	WP_035148865.1	WP_096660991.1					
N1.HOG0001715	OG0001117	n0	WP_035148867.1	WP_096653226.1					
N1.HOG0001716	OG0001118	n0	WP_035148873.1	WP_096655526.1					
N1.HOG0001717	OG0001119	n0	WP_035148881.1	WP_096653277.1					
N1.HOG0001718	OG0001120	n0	WP_035148885.1	WP_096656515.1					
N1.HOG0001719	OG0001121	n0	WP_035148888.1	WP_096656516.1					
N1.HOG0001720	OG0001122	n0	WP_035148892.1	WP_096661142.1					
N1.HOG0001721	OG0001123	n0	WP_035148895.1	WP_096656409.1					
N1.HOG0001722	OG0001124	n0	WP_035148897.1	WP_096653529.1					
N1.HOG0001723	OG0001125	n0	WP_035148899.1						
N1.HOG0001724	OG0001126	n0	WP_035148905.1	WP_096655807.1					
N1.HOG0001725	OG0001127	n0	WP_035148907.1	WP_096655805.1					
N1.HOG0001726	OG0001128	n0	WP_035148913.1	WP_096653319.1					
N1.HOG0001727	OG0001129	n0	WP_035148914.1	WP_096653321.1					
N1.HOG0001728	OG0001130	n0	WP_035148927.1	WP_096656152.1					
N1.HOG0001729	OG0001131	n0	WP_035148929.1	WP_096656153.1					
N1.HOG0001730	OG0001132	n0	WP_035148933.1	WP_096660995.1					
N1.HOG0001731	OG0001133	n0	WP_035148935.1	WP_096653269.1					
N1.HOG0001732	OG0001134	n0	WP_035148947.1	WP_096654285.1					
N1.HOG0001733	OG0001135	n0	WP_035148952.1	WP_096656307.1					
N1.HOG0001734	OG0001136	n0	WP_035148953.1	WP_096656308.1					
N1.HOG0001735	OG0001137	n0	WP_035148955.1	WP_096652805.1					
N1.HOG0001736	OG0001138	n0	WP_035148957.1	WP_096652807.1					
N1.HOG0001737	OG0001139	n0	WP_035148974.1	WP_096655414.1					
N1.HOG0001738	OG0001140	n0	WP_035148982.1	WP_096659658.1					
N1.HOG0001739	OG0001141	n0	WP_035148983.1	WP_096661344.1					
N1.HOG0001740	OG0001142	n0	WP_035149001.1	WP_096660720.1					
N1.HOG0001741	OG0001143	n0	WP_035149003.1	WP_096660718.1					
N1.HOG0001742	OG0001144	n0	WP_035155841.1, WP_035149017.1						
N1.HOG0001743	OG0001145	n0	WP_035149019.1	WP_096659988.1					
N1.HOG0001744	OG0001146	n0	WP_035149021.1	WP_096656645.1					
N1.HOG0001745	OG0001147	n0	WP_035149024.1	WP_096661159.1					
N1.HOG0001746	OG0001148	n0	WP_035149026.1	WP_096657170.1					
N1.HOG0001747	OG0001149	n0	WP_035149028.1	WP_096657169.1					
N1.HOG0001748	OG0001150	n0	WP_035149030.1	WP_096654928.1					
N1.HOG0001749	OG0001151	n1		WP_096657332.1					
N1.HOG0001750	OG0001151	n2	WP_035149032.1	WP_096652629.1					
N1.HOG0001751	OG0001152	n0	WP_035149036.1	WP_096655307.1					
N1.HOG0001752	OG0001153	n0	WP_035149040.1	WP_096655046.1					
N1.HOG0001753	OG0001154	n0	WP_035149044.1	WP_096656588.1					
N1.HOG0001754	OG0001155	n0	WP_035149046.1	WP_096654897.1					
N1.HOG0001755	OG0001156	n0	WP_035149048.1	WP_096654895.1					
N1.HOG0001756	OG0001157	n0	WP_035149051.1	WP_096655520.1					
N1.HOG0001757	OG0001158	n0	WP_035149063.1	WP_096661076.1					
N1.HOG0001758	OG0001159	n0	WP_035149066.1	WP_096655052.1					
N1.HOG0001759	OG0001160	n0	WP_035149070.1	WP_096656682.1					
N1.HOG0001760	OG0001161	n0	WP_035149071.1	WP_096656684.1					
N1.HOG0001761	OG0001162	n0	WP_035149076.1	WP_096658173.1					
N1.HOG0001762	OG0001163	n0	WP_035149078.1	WP_096658429.1					
N1.HOG0001763	OG0001164	n0	WP_035149081.1	WP_096658427.1					
N1.HOG0001764	OG0001165	n0	WP_035149083.1	WP_096658426.1					
N1.HOG0001765	OG0001166	n0	WP_035149086.1	WP_096658425.1					
N1.HOG0001766	OG0001167	n0	WP_035149088.1	WP_096658421.1					
N1.HOG0001767	OG0001168	n0	WP_035149091.1	WP_096654430.1					
N1.HOG0001768	OG0001169	n0	WP_035149098.1	WP_096654156.1					
N1.HOG0001769	OG0001170	n0	WP_035149100.1	WP_096656655.1					
N1.HOG0001770	OG0001171	n0	WP_035149102.1	WP_096656654.1					
N1.HOG0001771	OG0001172	n0	WP_035149104.1	WP_096656653.1					
N1.HOG0001772	OG0001173	n0	WP_035149106.1	WP_096655673.1					
N1.HOG0001773	OG0001174	n0	WP_035149110.1	WP_096659662.1					
N1.HOG0001774	OG0001175	n0	WP_035149125.1	WP_096654763.1					
N1.HOG0001775	OG0001176	n0	WP_035149126.1	WP_096654761.1					
N1.HOG0001776	OG0001177	n0	WP_035149127.1	WP_096654757.1					
N1.HOG0001777	OG0001178	n0	WP_035149135.1	WP_096653305.1					
N1.HOG0001778	OG0001179	n0	WP_035151746.1, WP_035149167.1	WP_096655943.1					
N1.HOG0001779	OG0001180	n0	WP_035149173.1						
N1.HOG0001780	OG0001181	n0	WP_035149184.1	WP_096652645.1, WP_096653934.1, WP_096654653.1					
N1.HOG0001781	OG0001182	n0	WP_035149187.1	WP_096655433.1, WP_096660908.1					
N1.HOG0001782	OG0001183	n0	WP_035149196.1	WP_096653217.1					
N1.HOG0001783	OG0001184	n0	WP_035149201.1	WP_096658086.1					
N1.HOG0001784	OG0001185	n0	WP_035149209.1	WP_096656791.1					
N1.HOG0001785	OG0001186	n0	WP_035149231.1	WP_096655431.1					
N1.HOG0001786	OG0001187	n0	WP_035149233.1	WP_096656624.1					
N1.HOG0001787	OG0001188	n0	WP_035149240.1	WP_096653533.1					
N1.HOG0001788	OG0001189	n0	WP_035149247.1	WP_096654899.1					
N1.HOG0001789	OG0001190	n0	WP_035149250.1	WP_096654906.1					
N1.HOG0001790	OG0001191	n0	WP_035149253.1	WP_096654908.1					
N1.HOG0001791	OG0001192	n0	WP_035149254.1	WP_096654910.1					
N1.HOG0001792	OG0001193	n0	WP_035154763.1, WP_035149257.1						
N1.HOG0001793	OG0001194	n1	WP_035149267.1						
N1.HOG0001794	OG0001194	n2	WP_035157246.1	WP_096660698.1					
N1.HOG0001795	OG0001195	n0	WP_035149276.1	WP_096654349.1					
N1.HOG0001796	OG0001196	n0	WP_035149288.1	WP_096657825.1					
N1.HOG0001797	OG0001197	n0	WP_035149290.1	WP_096659450.1					
N1.HOG0001798	OG0001198	n0	WP_035149292.1	WP_096656963.1					
N1.HOG0001799	OG0001199	n0	WP_035149315.1	WP_096655599.1					
N1.HOG0001800	OG0001200	n0	WP_035149319.1	WP_096658164.1					
N1.HOG0001801	OG0001201	n0	WP_035149376.1	WP_096661209.1					
N1.HOG0001802	OG0001202	n0	WP_035149378.1	WP_096655207.1					
N1.HOG0001803	OG0001203	n0	WP_035149379.1	WP_096661263.1					
N1.HOG0001804	OG0001204	n0	WP_035149381.1	WP_096658438.1					
N1.HOG0001805	OG0001205	n0	WP_035149397.1	WP_096654849.1					
N1.HOG0001806	OG0001206	n0	WP_035149400.1	WP_096654847.1					
N1.HOG0001807	OG0001207	n0	WP_035149404.1	WP_096654845.1					
N1.HOG0001808	OG0001208	n0	WP_035149410.1	WP_096654833.1					
N1.HOG0001809	OG0001209	n0	WP_035149412.1	WP_096654831.1					
N1.HOG0001810	OG0001210	n0	WP_035149415.1	WP_096654829.1					
N1.HOG0001811	OG0001211	n0	WP_035149418.1	WP_096661056.1					
N1.HOG0001812	OG0001212	n0	WP_035149421.1	WP_096652266.1					
N1.HOG0001813	OG0001213	n0	WP_035149423.1	WP_096660965.1					
N1.HOG0001814	OG0001214	n0	WP_035149428.1	WP_096652260.1					
N1.HOG0001815	OG0001215	n0	WP_035149433.1	WP_096661154.1					
N1.HOG0001816	OG0001216	n0	WP_035149435.1	WP_096656672.1					
N1.HOG0001817	OG0001217	n0	WP_035149441.1	WP_096652374.1					
N1.HOG0001818	OG0001218	n0	WP_035149454.1	WP_096652715.1					
N1.HOG0001819	OG0001219	n0	WP_035149466.1	WP_096661352.1					
N1.HOG0001820	OG0001220	n0	WP_035149468.1	WP_096661353.1					
N1.HOG0001821	OG0001221	n0	WP_035149472.1	WP_096652503.1					
N1.HOG0001822	OG0001222	n0	WP_035149474.1	WP_096652505.1					
N1.HOG0001823	OG0001223	n0	WP_035149481.1	WP_096652155.1					
N1.HOG0001824	OG0001224	n0	WP_035149483.1	WP_096652152.1					
N1.HOG0001825	OG0001225	n0	WP_035149486.1	WP_096659865.1					
N1.HOG0001826	OG0001226	n0	WP_035149502.1	WP_096660867.1					
N1.HOG0001827	OG0001227	n0	WP_035149504.1	WP_096654801.1					
N1.HOG0001828	OG0001228	n0	WP_035149510.1	WP_096654795.1					
N1.HOG0001829	OG0001229	n0	WP_035149512.1	WP_096661055.1					
N1.HOG0001830	OG0001230	n0	WP_035149514.1	WP_096654823.1					
N1.HOG0001831	OG0001231	n0	WP_035149517.1	WP_096654825.1					
N1.HOG0001832	OG0001232	n0	WP_035149521.1	WP_096655456.1					
N1.HOG0001833	OG0001233	n0	WP_035149533.1	WP_015119669.1					
N1.HOG0001834	OG0001234	n0	WP_035149535.1	WP_096655630.1					
N1.HOG0001835	OG0001235	n0	WP_035149574.1	WP_096660660.1					
N1.HOG0001836	OG0001236	n0	WP_035149577.1	WP_096660662.1					
N1.HOG0001837	OG0001237	n0	WP_035149589.1	WP_096660664.1					
N1.HOG0001838	OG0001238	n0	WP_035149605.1	WP_096658155.1					
N1.HOG0001839	OG0001239	n0	WP_035149625.1	WP_096655097.1					
N1.HOG0001840	OG0001240	n0	WP_035149627.1	WP_096655099.1					
N1.HOG0001841	OG0001241	n0	WP_035149629.1	WP_096655107.1					
N1.HOG0001842	OG0001242	n0	WP_035149632.1	WP_096652495.1					
N1.HOG0001843	OG0001243	n0	WP_035149634.1	WP_096652497.1					
N1.HOG0001844	OG0001244	n0	WP_035149636.1	WP_096652499.1					
N1.HOG0001845	OG0001245	n0	WP_035149638.1	WP_096652501.1					
N1.HOG0001846	OG0001246	n0	WP_035149641.1	WP_096657755.1					
N1.HOG0001847	OG0001247	n0	WP_035149646.1	WP_096661219.1					
N1.HOG0001848	OG0001248	n0	WP_035149653.1	WP_096657098.1					
N1.HOG0001849	OG0001249	n0	WP_035149661.1	WP_096661315.1					
N1.HOG0001850	OG0001250	n0	WP_035149663.1	WP_096659903.1					
N1.HOG0001851	OG0001251	n0	WP_035149665.1	WP_096653614.1					
N1.HOG0001852	OG0001252	n0	WP_035149675.1	WP_096655570.1					
N1.HOG0001853	OG0001253	n0	WP_035149680.1	WP_096656745.1					
N1.HOG0001854	OG0001254	n0	WP_035149697.1	WP_096655252.1					
N1.HOG0001855	OG0001255	n0	WP_035149699.1	WP_096655250.1					
N1.HOG0001856	OG0001256	n0	WP_035149701.1	WP_096655247.1					
N1.HOG0001857	OG0001257	n0	WP_035149706.1	WP_096653180.1					
N1.HOG0001858	OG0001258	n0	WP_035149710.1	WP_096657979.1					
N1.HOG0001859	OG0001259	n0	WP_035149715.1	WP_096657980.1					
N1.HOG0001860	OG0001260	n0	WP_035149726.1	WP_096661712.1					
N1.HOG0001861	OG0001261	n0	WP_035149734.1	WP_096656501.1					
N1.HOG0001862	OG0001262	n0	WP_035149738.1	WP_096655862.1					
N1.HOG0001863	OG0001263	n0	WP_035149739.1	WP_096656124.1					
N1.HOG0001864	OG0001264	n0	WP_035149745.1	WP_096657741.1					
N1.HOG0001865	OG0001265	n0	WP_035149747.1	WP_096657738.1					
N1.HOG0001866	OG0001266	n0	WP_035149759.1	WP_096653705.1					
N1.HOG0001867	OG0001267	n0	WP_035149769.1	WP_096661138.1					
N1.HOG0001868	OG0001268	n0	WP_035149794.1	WP_096655008.1					
N1.HOG0001869	OG0001269	n0	WP_035149804.1	WP_096655038.1					
N1.HOG0001870	OG0001270	n0	WP_035149807.1	WP_096655040.1					
N1.HOG0001871	OG0001271	n0	WP_035149813.1	WP_096656239.1					
N1.HOG0001872	OG0001272	n0	WP_035149818.1	WP_096656240.1					
N1.HOG0001873	OG0001273	n0	WP_035149820.1	WP_096661418.1					
N1.HOG0001874	OG0001274	n1	WP_035149826.1	WP_096653817.1					
N1.HOG0001875	OG0001274	n3		WP_096653980.1, WP_096657390.1, WP_096661411.1					
N1.HOG0001876	OG0001275	n0	WP_035149860.1	WP_096657364.1, WP_096661189.1					
N1.HOG0001877	OG0001276	n0	WP_035149869.1	WP_096655803.1					
N1.HOG0001878	OG0001277	n0	WP_035149871.1	WP_096655780.1					
N1.HOG0001879	OG0001278	n0	WP_035149889.1	WP_096660651.1					
N1.HOG0001880	OG0001279	n0	WP_035149897.1	WP_096656924.1					
N1.HOG0001881	OG0001280	n0	WP_035149900.1	WP_096661074.1					
N1.HOG0001882	OG0001281	n0	WP_035149915.1	WP_096659732.1					
N1.HOG0001883	OG0001282	n0	WP_035149918.1	WP_096653283.1					
N1.HOG0001884	OG0001283	n0	WP_035149929.1	WP_096653765.1					
N1.HOG0001885	OG0001284	n0	WP_035149931.1	WP_096655141.1					
N1.HOG0001886	OG0001285	n0	WP_035149946.1	WP_096661126.1					
N1.HOG0001887	OG0001286	n0	WP_035149950.1	WP_096657105.1					
N1.HOG0001888	OG0001287	n0	WP_035149952.1	WP_096656541.1					
N1.HOG0001889	OG0001288	n0	WP_035149960.1	WP_096656164.1					
N1.HOG0001890	OG0001289	n0	WP_035149967.1	WP_096660915.1					
N1.HOG0001891	OG0001290	n0	WP_035149969.1	WP_096660913.1					
N1.HOG0001892	OG0001291	n0	WP_035149987.1	WP_096655792.1					
N1.HOG0001893	OG0001292	n0	WP_035150007.1	WP_096655786.1					
N1.HOG0001894	OG0001293	n0	WP_035150009.1	WP_096655785.1					
N1.HOG0001895	OG0001294	n0	WP_035150011.1	WP_096661051.1					
N1.HOG0001896	OG0001295	n0	WP_035150035.1	WP_096656031.1					
N1.HOG0001897	OG0001296	n0	WP_035150037.1	WP_096656030.1					
N1.HOG0001898	OG0001297	n0	WP_035150052.1	WP_096653866.1, WP_096653918.1					
N1.HOG0001899	OG0001298	n0	WP_035150056.1	WP_096653865.1, WP_096653922.1					
N1.HOG0001900	OG0001299	n0	WP_035150058.1	WP_096653926.1, WP_096653900.1					
N1.HOG0001901	OG0001300	n0	WP_035150061.1	WP_096653898.1, WP_096653928.1					
N1.HOG0001902	OG0001301	n0	WP_035150078.1	WP_096653872.1, WP_096653936.1					
N1.HOG0001903	OG0001302	n0	WP_035150084.1	WP_096653876.1, WP_096653950.1					
N1.HOG0001904	OG0001303	n0	WP_035150086.1	WP_096661022.1, WP_096653952.1					
N1.HOG0001905	OG0001304	n0	WP_035150092.1	WP_096661029.1, WP_096653880.1					
N1.HOG0001906	OG0001305	n0	WP_035150098.1	WP_096653958.1, WP_096653884.1					
N1.HOG0001907	OG0001306	n0	WP_035150099.1	WP_096653960.1, WP_096653886.1					
N1.HOG0001908	OG0001307	n0	WP_035150111.1	WP_096656950.1					
N1.HOG0001909	OG0001308	n0	WP_035150121.1	WP_096660292.1					
N1.HOG0001910	OG0001309	n0	WP_035150123.1	WP_096660291.1					
N1.HOG0001911	OG0001310	n0	WP_035150126.1	WP_096660290.1					
N1.HOG0001912	OG0001311	n0	WP_035150129.1	WP_096660289.1					
N1.HOG0001913	OG0001312	n0	WP_035150131.1	WP_096657331.1, WP_096660807.1					
N1.HOG0001914	OG0001313	n0	WP_035150142.1	WP_096653572.1					
N1.HOG0001915	OG0001314	n0	WP_035150144.1	WP_096653574.1					
N1.HOG0001916	OG0001315	n0	WP_035150148.1	WP_096653580.1					
N1.HOG0001917	OG0001316	n0	WP_035150150.1	WP_096653582.1					
N1.HOG0001918	OG0001317	n0	WP_035150151.1	WP_096653584.1					
N1.HOG0001919	OG0001318	n0	WP_035150154.1	WP_096653586.1					
N1.HOG0001920	OG0001319	n0	WP_035150157.1	WP_096653590.1					
N1.HOG0001921	OG0001320	n0	WP_035150160.1	WP_096653592.1					
N1.HOG0001922	OG0001321	n0	WP_035150165.1	WP_096652167.1					
N1.HOG0001923	OG0001322	n0	WP_035150168.1	WP_096652661.1					
N1.HOG0001924	OG0001323	n0	WP_035150171.1	WP_096656120.1, WP_096656119.1					
N1.HOG0001925	OG0001324	n0	WP_035150193.1						
N1.HOG0001926	OG0001325	n0	WP_035150196.1						
N1.HOG0001927	OG0001326	n0	WP_035150209.1	WP_096660804.1					
N1.HOG0001928	OG0001327	n0	WP_035150219.1	WP_096653323.1					
N1.HOG0001929	OG0001328	n0	WP_035150226.1	WP_096658096.1					
N1.HOG0001930	OG0001329	n0	WP_035150232.1	WP_096655209.1					
N1.HOG0001931	OG0001330	n0	WP_035150235.1	WP_096655211.1					
N1.HOG0001932	OG0001331	n0	WP_035150243.1	WP_096656059.1, WP_096657319.1					
N1.HOG0001933	OG0001332	n0	WP_035150249.1	WP_096653238.1					
N1.HOG0001934	OG0001333	n0	WP_035150252.1	WP_096656920.1					
N1.HOG0001935	OG0001334	n0	WP_035150255.1	WP_096656919.1					
N1.HOG0001936	OG0001335	n0	WP_168163415.1, WP_168163414.1, WP_035150292.1						
N1.HOG0001937	OG0001336	n0	WP_035150300.1						
N1.HOG0001938	OG0001337	n0	WP_035150311.1	WP_096658909.1					
N1.HOG0001939	OG0001338	n0	WP_035150318.1	WP_096661150.1					
N1.HOG0001940	OG0001339	n0	WP_035150328.1	WP_096655942.1					
N1.HOG0001941	OG0001340	n0	WP_035150336.1	WP_096652362.1					
N1.HOG0001942	OG0001341	n0	WP_035150337.1	WP_096660621.1					
N1.HOG0001943	OG0001342	n0	WP_035150347.1	WP_096655203.1					
N1.HOG0001944	OG0001343	n0	WP_035150349.1	WP_096655201.1					
N1.HOG0001945	OG0001344	n0	WP_035150352.1	WP_096655197.1					
N1.HOG0001946	OG0001345	n0	WP_035150358.1	WP_096656673.1					
N1.HOG0001947	OG0001346	n0	WP_035150360.1	WP_096656674.1					
N1.HOG0001948	OG0001347	n0	WP_035150362.1	WP_096656925.1					
N1.HOG0001949	OG0001348	n0	WP_035150369.1	WP_096656804.1					
N1.HOG0001950	OG0001349	n0	WP_035150372.1	WP_096656725.1					
N1.HOG0001951	OG0001350	n0	WP_035150379.1	WP_096653301.1					
N1.HOG0001952	OG0001351	n0	WP_035150381.1	WP_096653299.1					
N1.HOG0001953	OG0001352	n0	WP_035150396.1	WP_096655903.1					
N1.HOG0001954	OG0001353	n0	WP_035150397.1	WP_096661044.1					
N1.HOG0001955	OG0001354	n0	WP_035150399.1	WP_096654520.1					
N1.HOG0001956	OG0001355	n0	WP_035150409.1						
N1.HOG0001957	OG0001356	n0	WP_035150412.1	WP_096656465.1					
N1.HOG0001958	OG0001357	n0	WP_035150436.1	WP_096660529.1					
N1.HOG0001959	OG0001358	n0	WP_035150438.1	WP_096655789.1					
N1.HOG0001960	OG0001359	n0	WP_035150441.1	WP_096655791.1					
N1.HOG0001961	OG0001360	n0	WP_035150448.1	WP_096655769.1					
N1.HOG0001962	OG0001361	n0	WP_035150453.1	WP_096652755.1					
N1.HOG0001963	OG0001362	n0	WP_035150460.1						
N1.HOG0001964	OG0001363	n0	WP_035150466.1	WP_096652349.1					
N1.HOG0001965	OG0001364	n0	WP_035150476.1	WP_096653598.1					
N1.HOG0001966	OG0001365	n0	WP_035150497.1	WP_096656123.1					
N1.HOG0001967	OG0001366	n0	WP_035150499.1	WP_096656122.1					
N1.HOG0001968	OG0001367	n0	WP_035150505.1	WP_096658375.1					
N1.HOG0001969	OG0001368	n0	WP_035150508.1	WP_096658374.1					
N1.HOG0001970	OG0001369	n0	WP_035150510.1	WP_096656750.1					
N1.HOG0001971	OG0001370	n0	WP_035150513.1	WP_096655947.1					
N1.HOG0001972	OG0001371	n0	WP_035150525.1	WP_096661472.1					
N1.HOG0001973	OG0001372	n0	WP_035150540.1	WP_096653556.1					
N1.HOG0001974	OG0001373	n0	WP_035150543.1	WP_096659907.1					
N1.HOG0001975	OG0001374	n0	WP_035150550.1	WP_096656218.1					
N1.HOG0001976	OG0001375	n0	WP_035150576.1	WP_096660853.1					
N1.HOG0001977	OG0001376	n0	WP_035150578.1	WP_096660852.1					
N1.HOG0001978	OG0001377	n0	WP_035150591.1	WP_096660770.1					
N1.HOG0001979	OG0001378	n0	WP_035150597.1	WP_096659408.1					
N1.HOG0001980	OG0001379	n0	WP_035150601.1	WP_096653291.1					
N1.HOG0001981	OG0001380	n0	WP_035150603.1	WP_096653293.1					
N1.HOG0001982	OG0001381	n0	WP_035150605.1	WP_096653295.1					
N1.HOG0001983	OG0001382	n0	WP_035150609.1	WP_096653297.1					
N1.HOG0001984	OG0001383	n0	WP_035150617.1	WP_096658044.1					
N1.HOG0001985	OG0001384	n0	WP_035150618.1	WP_096652225.1					
N1.HOG0001986	OG0001385	n0	WP_035150629.1	WP_096654914.1					
N1.HOG0001987	OG0001386	n0	WP_035150645.1	WP_096659557.1					
N1.HOG0001988	OG0001387	n0	WP_035150647.1	WP_096655923.1					
N1.HOG0001989	OG0001388	n0	WP_035150651.1	WP_096655925.1					
N1.HOG0001990	OG0001389	n0	WP_035150653.1	WP_096655926.1					
N1.HOG0001991	OG0001390	n0	WP_035150660.1	WP_096654544.1					
N1.HOG0001992	OG0001391	n0	WP_035150662.1	WP_096661045.1					
N1.HOG0001993	OG0001392	n0	WP_035150666.1	WP_096654546.1					
N1.HOG0001994	OG0001393	n0	WP_035150667.1	WP_096656279.1					
N1.HOG0001995	OG0001394	n0	WP_035150673.1	WP_096655922.1					
N1.HOG0001996	OG0001395	n0	WP_035150675.1	WP_096660744.1					
N1.HOG0001997	OG0001396	n0	WP_035150677.1	WP_096660742.1					
N1.HOG0001998	OG0001397	n0	WP_035150686.1	WP_096653267.1					
N1.HOG0001999	OG0001398	n0	WP_035150712.1	WP_096653715.1					
N1.HOG0002000	OG0001399	n0	WP_035150719.1	WP_096655562.1					
N1.HOG0002001	OG0001400	n0	WP_035150721.1	WP_096655561.1					
N1.HOG0002002	OG0001401	n0	WP_035150727.1	WP_096655547.1					
N1.HOG0002003	OG0001402	n0	WP_035150729.1	WP_096655546.1					
N1.HOG0002004	OG0001403	n0	WP_035150731.1	WP_096655545.1					
N1.HOG0002005	OG0001404	n0	WP_035150736.1	WP_096655542.1					
N1.HOG0002006	OG0001405	n0	WP_035150738.1	WP_096660892.1					
N1.HOG0002007	OG0001406	n0	WP_035150747.1	WP_096660889.1					
N1.HOG0002008	OG0001407	n0	WP_035150750.1	WP_096657543.1					
N1.HOG0002009	OG0001408	n0	WP_035150754.1	WP_096655681.1					
N1.HOG0002010	OG0001409	n0	WP_035150761.1	WP_096654568.1					
N1.HOG0002011	OG0001410	n0	WP_035150762.1	WP_096652803.1					
N1.HOG0002012	OG0001411	n0	WP_035150768.1, WP_035152031.1	WP_096659970.1, WP_096660836.1					
N1.HOG0002013	OG0001412	n0	WP_035150770.1	WP_096652637.1					
N1.HOG0002014	OG0001413	n0	WP_035150774.1	WP_096652641.1					
N1.HOG0002015	OG0001414	n0	WP_035150778.1	WP_096655145.1					
N1.HOG0002016	OG0001415	n0	WP_035150791.1	WP_096656342.1					
N1.HOG0002017	OG0001416	n0	WP_035150794.1	WP_096661157.1					
N1.HOG0002018	OG0001417	n0	WP_035150801.1	WP_096654607.1					
N1.HOG0002019	OG0001418	n0	WP_035150819.1	WP_096661163.1, WP_096657993.1					
N1.HOG0002020	OG0001419	n0	WP_035150826.1	WP_096652200.1					
N1.HOG0002021	OG0001420	n0	WP_035150829.1	WP_096652131.1					
