HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N5.HOG0002193	OG0001108	n0				WP_006276978.1	WP_006276978.1		
N5.HOG0002194	OG0001109	n0				WP_010998474.1	WP_010998474.1		
N5.HOG0002195	OG0001110	n0				WP_010995042.1	WP_010995042.1		
N5.HOG0002196	OG0001111	n0				WP_096686674.1	WP_096686674.1		
N5.HOG0002197	OG0001112	n0				WP_010998401.1	WP_010998401.1		
N5.HOG0002198	OG0001113	n0				WP_015114387.1	WP_015114387.1		
N5.HOG0002199	OG0001114	n0				WP_096685384.1	WP_096685384.1		
N5.HOG0002200	OG0001115	n0				WP_096694475.1	WP_096694475.1		
N5.HOG0002201	OG0001116	n0				WP_096687600.1	WP_096687600.1		
N5.HOG0002202	OG0001117	n0				WP_096687601.1	WP_096687601.1		
N5.HOG0002203	OG0001118	n0				WP_096689232.1	WP_096689232.1		
N5.HOG0002204	OG0001119	n0				WP_096693703.1	WP_096693703.1		
N5.HOG0002205	OG0001120	n0				WP_096689786.1	WP_096689786.1		
N5.HOG0002206	OG0001121	n0				WP_096689787.1	WP_096689787.1		
N5.HOG0002207	OG0001122	n0				WP_096689920.1	WP_096689920.1		
N5.HOG0002208	OG0001123	n0				WP_096692132.1	WP_096692132.1		
N5.HOG0002209	OG0001124	n0				WP_096689498.1	WP_096689498.1		
N5.HOG0002210	OG0001125	n0				WP_096689968.1	WP_096689968.1		
N5.HOG0002211	OG0001126	n0				WP_096694025.1	WP_096694025.1		
N5.HOG0002212	OG0001127	n0				WP_096685999.1	WP_096685999.1		
N5.HOG0002213	OG0001128	n0				WP_096692371.1	WP_096692371.1		
N5.HOG0002214	OG0001129	n0				WP_096692370.1	WP_096692370.1		
N5.HOG0002215	OG0001130	n0				WP_096691495.1	WP_096691495.1		
N5.HOG0002216	OG0001131	n0				WP_096694434.1	WP_096694434.1		
N5.HOG0002217	OG0001132	n0				WP_096691138.1	WP_096691138.1		
N5.HOG0002218	OG0001133	n0				WP_096691137.1	WP_096691137.1		
N5.HOG0002219	OG0001134	n0				WP_096685313.1	WP_096685313.1		
N5.HOG0002220	OG0001135	n0				WP_096688300.1	WP_096688300.1		
N5.HOG0002221	OG0001136	n0				WP_096688299.1	WP_096688299.1		
N5.HOG0002222	OG0001137	n0				WP_096684851.1	WP_096684851.1		
N5.HOG0002223	OG0001138	n0				WP_096684853.1	WP_096684853.1		
N5.HOG0002224	OG0001139	n0				WP_096685944.1	WP_096685944.1		
N5.HOG0002225	OG0001140	n0				WP_096687637.1	WP_096687637.1		
N5.HOG0002226	OG0001141	n0				WP_096693262.1	WP_096693262.1		
N5.HOG0002227	OG0001142	n0				WP_096692644.1	WP_096692644.1		
N5.HOG0002228	OG0001143	n0				WP_096692645.1	WP_096692645.1		
N5.HOG0002229	OG0001144	n0				WP_096688983.1	WP_096688983.1		
N5.HOG0002230	OG0001145	n0				WP_096687641.1	WP_096687641.1		
N5.HOG0002231	OG0001146	n0				WP_096692656.1	WP_096692656.1		
N5.HOG0002232	OG0001147	n0				WP_096694396.1	WP_096694396.1		
N5.HOG0002233	OG0001148	n0				WP_096691068.1	WP_096691068.1		
N5.HOG0002234	OG0001149	n0				WP_096691067.1	WP_096691067.1		
N5.HOG0002235	OG0001150	n0				WP_096691234.1	WP_096691234.1		
N5.HOG0002236	OG0001151	n2				WP_096687993.1	WP_096687993.1		
N5.HOG0002237	OG0001152	n0				WP_096688454.1	WP_096688454.1		
N5.HOG0002238	OG0001153	n0				WP_096691662.1	WP_096691662.1		
N5.HOG0002239	OG0001154	n0				WP_096688282.1	WP_096688282.1		
N5.HOG0002240	OG0001155	n0				WP_096694325.1	WP_096694325.1		
N5.HOG0002241	OG0001156	n0				WP_096694324.1	WP_096694324.1		
N5.HOG0002242	OG0001157	n0				WP_096689235.1	WP_096689235.1		
N5.HOG0002243	OG0001158	n0				WP_096691659.1	WP_096691659.1		
N5.HOG0002244	OG0001159	n0				WP_096690910.1	WP_096690910.1		
N5.HOG0002245	OG0001160	n0				WP_096694221.1	WP_096694221.1		
N5.HOG0002246	OG0001161	n0				WP_096688890.1	WP_096688890.1		
N5.HOG0002247	OG0001162	n0				WP_096694561.1	WP_096694561.1		
N5.HOG0002248	OG0001163	n0				WP_096688227.1	WP_096688227.1		
N5.HOG0002249	OG0001164	n0				WP_096688225.1	WP_096688225.1		
N5.HOG0002250	OG0001165	n0				WP_096688224.1	WP_096688224.1		
N5.HOG0002251	OG0001166	n0				WP_096688223.1	WP_096688223.1		
N5.HOG0002252	OG0001167	n0				WP_096691838.1	WP_096691838.1		
N5.HOG0002253	OG0001168	n0				WP_096690862.1	WP_096690862.1		
N5.HOG0002254	OG0001169	n0				WP_096690987.1	WP_096690987.1		
N5.HOG0002255	OG0001170	n0				WP_096691226.1	WP_096691226.1		
N5.HOG0002256	OG0001171	n0				WP_096691227.1	WP_096691227.1		
N5.HOG0002257	OG0001172	n0				WP_096691228.1	WP_096691228.1		
N5.HOG0002258	OG0001173	n0				WP_096688728.1	WP_096688728.1		
N5.HOG0002259	OG0001174	n0				WP_096689137.1	WP_096689137.1		
N5.HOG0002260	OG0001175	n0				WP_019492323.1	WP_019492323.1		
N5.HOG0002261	OG0001176	n0				WP_096688971.1	WP_096688971.1		
N5.HOG0002262	OG0001177	n0				WP_096688973.1	WP_096688973.1		
N5.HOG0002263	OG0001178	n0				WP_096686245.1	WP_096686245.1		
N5.HOG0002264	OG0001179	n0				WP_096684385.1	WP_096684385.1		
N5.HOG0002265	OG0001180	n4				WP_096688672.1	WP_096688672.1		
N5.HOG0002266	OG0001180	n5				WP_096689069.1	WP_096689069.1		
N5.HOG0002267	OG0001181	n0				WP_096684381.1	WP_096684381.1		
N5.HOG0002268	OG0001182	n0				WP_096684478.1	WP_096684478.1		
N5.HOG0002269	OG0001183	n0				WP_096687596.1	WP_096687596.1		
N5.HOG0002270	OG0001184	n0				WP_096694323.1	WP_096694323.1		
N5.HOG0002271	OG0001185	n0				WP_096688197.1	WP_096688197.1		
N5.HOG0002272	OG0001186	n0				WP_096694502.1	WP_096694502.1		
N5.HOG0002273	OG0001187	n0				WP_096684586.1	WP_096684586.1		
N5.HOG0002274	OG0001188	n0				WP_096689966.1	WP_096689966.1		
N5.HOG0002275	OG0001189	n0				WP_096690177.1	WP_096690177.1		
N5.HOG0002276	OG0001190	n0				WP_096690178.1	WP_096690178.1		
N5.HOG0002277	OG0001191	n0				WP_096690179.1	WP_096690179.1		
N5.HOG0002278	OG0001192	n0				WP_096690180.1	WP_096690180.1		
N5.HOG0002279	OG0001193	n0				WP_096688786.1	WP_096688786.1		
N5.HOG0002280	OG0001194	n2				WP_096684670.1	WP_096684670.1		
N5.HOG0002281	OG0001195	n4				WP_096686381.1	WP_096686381.1		
N5.HOG0002282	OG0001196	n0				WP_096686355.1	WP_096686355.1		
N5.HOG0002283	OG0001197	n0				WP_096687294.1	WP_096687294.1		
N5.HOG0002284	OG0001198	n0				WP_096687519.1	WP_096687519.1		
N5.HOG0002285	OG0001199	n0				WP_096692897.1	WP_096692897.1		
N5.HOG0002286	OG0001200	n0				WP_096689595.1	WP_096689595.1		
N5.HOG0002287	OG0001201	n0				WP_096684493.1	WP_096684493.1		
N5.HOG0002288	OG0001202	n0				WP_096688682.1	WP_096688682.1		
N5.HOG0002289	OG0001203	n0				WP_096689318.1	WP_096689318.1		
N5.HOG0002290	OG0001204	n0				WP_096689319.1	WP_096689319.1		
N5.HOG0002291	OG0001205	n0				WP_096684074.1	WP_096684074.1		
N5.HOG0002292	OG0001206	n0				WP_096684073.1	WP_096684073.1		
N5.HOG0002293	OG0001207	n0				WP_096684065.1	WP_096684065.1		
N5.HOG0002294	OG0001208	n0				WP_096684014.1	WP_096684014.1		
N5.HOG0002295	OG0001209	n0				WP_096684013.1	WP_096684013.1		
N5.HOG0002296	OG0001210	n0				WP_096684012.1	WP_096684012.1		
N5.HOG0002297	OG0001211	n0				WP_096684011.1	WP_096684011.1		
N5.HOG0002298	OG0001212	n0				WP_096686296.1	WP_096686296.1		
N5.HOG0002299	OG0001213	n0				WP_096686298.1	WP_096686298.1		
N5.HOG0002300	OG0001214	n0				WP_096686302.1	WP_096686302.1		
N5.HOG0002301	OG0001215	n0				WP_096689176.1	WP_096689176.1		
N5.HOG0002302	OG0001216	n0				WP_096694243.1	WP_096694243.1		
N5.HOG0002303	OG0001217	n0				WP_096690721.1	WP_096690721.1		
N5.HOG0002304	OG0001218	n0				WP_096689047.1	WP_096689047.1		
N5.HOG0002305	OG0001219	n0				WP_096686432.1	WP_096686432.1		
N5.HOG0002306	OG0001220	n0				WP_096686434.1	WP_096686434.1		
N5.HOG0002307	OG0001221	n0				WP_096694046.1	WP_096694046.1		
N5.HOG0002308	OG0001222	n0				WP_096686436.1	WP_096686436.1		
N5.HOG0002309	OG0001223	n0				WP_096688955.1	WP_096688955.1		
N5.HOG0002310	OG0001224	n0				WP_096688954.1	WP_096688954.1		
N5.HOG0002311	OG0001225	n0				WP_096689580.1	WP_096689580.1		
N5.HOG0002312	OG0001226	n0				WP_096692358.1	WP_096692358.1		
N5.HOG0002313	OG0001227	n0				WP_096692438.1	WP_096692438.1		
N5.HOG0002314	OG0001228	n0				WP_096692442.1	WP_096692442.1		
N5.HOG0002315	OG0001229	n0				WP_096692443.1	WP_096692443.1		
N5.HOG0002316	OG0001230	n0				WP_096688961.1	WP_096688961.1		
N5.HOG0002317	OG0001231	n0				WP_096688960.1	WP_096688960.1		
N5.HOG0002318	OG0001232	n0				WP_096691935.1	WP_096691935.1		
N5.HOG0002319	OG0001233	n0				WP_096689635.1	WP_096689635.1		
N5.HOG0002320	OG0001234	n0				WP_019493631.1	WP_019493631.1		
N5.HOG0002321	OG0001235	n0				WP_096689101.1	WP_096689101.1		
N5.HOG0002322	OG0001236	n0				WP_096689099.1	WP_096689099.1		
N5.HOG0002323	OG0001237	n0				WP_096689098.1	WP_096689098.1		
N5.HOG0002324	OG0001238	n0				WP_096689646.1	WP_096689646.1		
N5.HOG0002325	OG0001239	n0				WP_096693299.1	WP_096693299.1		
N5.HOG0002326	OG0001240	n0				WP_096693297.1	WP_096693297.1		
N5.HOG0002327	OG0001241	n0				WP_096693293.1	WP_096693293.1		
N5.HOG0002328	OG0001242	n0				WP_096692663.1	WP_096692663.1		
N5.HOG0002329	OG0001243	n0				WP_096691230.1	WP_096691230.1		
N5.HOG0002330	OG0001244	n0				WP_096691231.1	WP_096691231.1		
N5.HOG0002331	OG0001245	n0				WP_096689229.1	WP_096689229.1		
N5.HOG0002332	OG0001246	n0				WP_096690353.1	WP_096690353.1		
N5.HOG0002333	OG0001247	n0				WP_096689684.1	WP_096689684.1		
N5.HOG0002334	OG0001248	n0				WP_096688770.1	WP_096688770.1		
N5.HOG0002335	OG0001249	n0				WP_096688097.1	WP_096688097.1		
N5.HOG0002336	OG0001250	n0				WP_096688098.1	WP_096688098.1		
N5.HOG0002337	OG0001251	n0				WP_096684511.1	WP_096684511.1		
N5.HOG0002338	OG0001252	n0				WP_096692041.1	WP_096692041.1		
N5.HOG0002339	OG0001253	n0				WP_096684891.1	WP_096684891.1		
N5.HOG0002340	OG0001254	n0				WP_096689216.1	WP_096689216.1		
N5.HOG0002341	OG0001255	n0				WP_096689217.1	WP_096689217.1		
N5.HOG0002342	OG0001256	n0				WP_096689218.1	WP_096689218.1		
N5.HOG0002343	OG0001257	n0				WP_096688537.1	WP_096688537.1		
N5.HOG0002344	OG0001258	n0				WP_096694472.1	WP_096694472.1		
N5.HOG0002345	OG0001259	n0				WP_096689456.1	WP_096689456.1		
N5.HOG0002346	OG0001260	n3				WP_096689839.1	WP_096689839.1		
N5.HOG0002347	OG0001260	n5				WP_096687272.1	WP_096687272.1		
N5.HOG0002348	OG0001261	n0				WP_096683790.1	WP_096683790.1		
N5.HOG0002349	OG0001262	n0				WP_096685110.1	WP_096685110.1		
N5.HOG0002350	OG0001263	n0				WP_096693637.1	WP_096693637.1		
N5.HOG0002351	OG0001264	n0				WP_096694305.1	WP_096694305.1		
N5.HOG0002352	OG0001265	n0				WP_096689931.1	WP_096689931.1		
N5.HOG0002353	OG0001266	n0				WP_096692997.1	WP_096692997.1		
N5.HOG0002354	OG0001267	n0				WP_096688539.1	WP_096688539.1		
N5.HOG0002355	OG0001268	n0				WP_096691668.1	WP_096691668.1		
N5.HOG0002356	OG0001269	n0				WP_096691667.1	WP_096691667.1		
N5.HOG0002357	OG0001270	n0				WP_096691666.1	WP_096691666.1		
N5.HOG0002358	OG0001271	n0				WP_096689440.1	WP_096689440.1		
N5.HOG0002359	OG0001272	n0				WP_096689439.1	WP_096689439.1		
N5.HOG0002360	OG0001273	n0				WP_096694106.1	WP_096694106.1		
N5.HOG0002361	OG0001275	n0				WP_096688323.1	WP_096688323.1		
N5.HOG0002362	OG0001276	n0				WP_096689072.1	WP_096689072.1		
N5.HOG0002363	OG0001277	n0				WP_096689073.1	WP_096689073.1		
N5.HOG0002364	OG0001278	n0				WP_096686422.1	WP_096686422.1		
N5.HOG0002365	OG0001279	n0				WP_096693457.1	WP_096693457.1		
N5.HOG0002366	OG0001280	n0				WP_096692732.1	WP_096692732.1		
N5.HOG0002367	OG0001281	n0				WP_096684466.1	WP_096684466.1		
N5.HOG0002368	OG0001282	n0				WP_096693695.1	WP_096693695.1		
N5.HOG0002369	OG0001283	n0				WP_096693017.1	WP_096693017.1		
N5.HOG0002370	OG0001284	n0				WP_096693016.1	WP_096693016.1		
N5.HOG0002371	OG0001285	n0				WP_096693022.1	WP_096693022.1		
N5.HOG0002372	OG0001286	n0				WP_096688776.1	WP_096688776.1		
N5.HOG0002373	OG0001287	n0				WP_096688574.1	WP_096688574.1		
N5.HOG0002374	OG0001288	n0				WP_096685350.1	WP_096685350.1		
N5.HOG0002375	OG0001289	n0				WP_096690908.1	WP_096690908.1		
N5.HOG0002376	OG0001290	n0				WP_096685291.1	WP_096685291.1		
N5.HOG0002377	OG0001291	n0				WP_096688137.1	WP_096688137.1		
N5.HOG0002378	OG0001292	n0				WP_096693009.1	WP_096693009.1		
N5.HOG0002379	OG0001293	n0				WP_096693008.1	WP_096693008.1		
N5.HOG0002380	OG0001294	n0				WP_096686211.1	WP_096686211.1		
N5.HOG0002381	OG0001295	n0				WP_096692714.1	WP_096692714.1		
N5.HOG0002382	OG0001296	n0				WP_096692713.1	WP_096692713.1		
N5.HOG0002383	OG0001297	n0				WP_096692136.1	WP_096692136.1		
N5.HOG0002384	OG0001298	n0				WP_096692156.1	WP_096692156.1		
N5.HOG0002385	OG0001299	n0				WP_096692155.1	WP_096692155.1		
N5.HOG0002386	OG0001300	n0				WP_096692154.1	WP_096692154.1		
N5.HOG0002387	OG0001301	n0				WP_096692177.1	WP_096692177.1		
N5.HOG0002388	OG0001302	n0				WP_096692142.1	WP_096692142.1		
N5.HOG0002389	OG0001303	n0				WP_096692141.1	WP_096692141.1		
N5.HOG0002390	OG0001304	n0				WP_096692150.1	WP_096692150.1		
N5.HOG0002391	OG0001305	n0				WP_096692152.1	WP_096692152.1		
N5.HOG0002392	OG0001306	n0				WP_096692153.1	WP_096692153.1		
N5.HOG0002393	OG0001307	n0				WP_096693656.1	WP_096693656.1		
N5.HOG0002394	OG0001308	n0				WP_096687696.1	WP_096687696.1		
N5.HOG0002395	OG0001309	n0				WP_096687695.1	WP_096687695.1		
N5.HOG0002396	OG0001310	n0				WP_096687694.1	WP_096687694.1		
N5.HOG0002397	OG0001311	n0				WP_096687693.1	WP_096687693.1		
N5.HOG0002398	OG0001312	n0				WP_096689078.1	WP_096689078.1		
N5.HOG0002399	OG0001313	n0				WP_096690739.1	WP_096690739.1		
N5.HOG0002400	OG0001314	n0				WP_096690738.1	WP_096690738.1		
N5.HOG0002401	OG0001315	n0				WP_096690737.1	WP_096690737.1		
N5.HOG0002402	OG0001316	n0				WP_096694371.1	WP_096694371.1		
N5.HOG0002403	OG0001317	n0				WP_096690736.1	WP_096690736.1		
N5.HOG0002404	OG0001318	n0				WP_096690735.1	WP_096690735.1		
N5.HOG0002405	OG0001319	n0				WP_096690733.1	WP_096690733.1		
N5.HOG0002406	OG0001320	n0				WP_096690732.1	WP_096690732.1		
N5.HOG0002407	OG0001321	n0				WP_096687427.1	WP_096687427.1		
N5.HOG0002408	OG0001322	n0				WP_096694577.1	WP_096694577.1		
N5.HOG0002409	OG0001323	n0				WP_096693627.1	WP_096693627.1		
N5.HOG0002410	OG0001324	n4				WP_096689509.1	WP_096689509.1		
N5.HOG0002411	OG0001324	n5				WP_096688631.1	WP_096688631.1		
N5.HOG0002412	OG0001325	n4				WP_096689508.1	WP_096689508.1		
N5.HOG0002413	OG0001325	n5				WP_096688629.1	WP_096688629.1		
N5.HOG0002414	OG0001326	n0				WP_096692887.1	WP_096692887.1		
N5.HOG0002415	OG0001327	n0				WP_096692369.1	WP_096692369.1		
N5.HOG0002416	OG0001328	n0				WP_096692760.1	WP_096692760.1		
N5.HOG0002417	OG0001329	n0				WP_096688681.1	WP_096688681.1		
N5.HOG0002418	OG0001330	n0				WP_096688680.1	WP_096688680.1		
N5.HOG0002419	OG0001331	n0				WP_096690506.1	WP_096690506.1		
N5.HOG0002420	OG0001332	n0				WP_096690581.1	WP_096690581.1		
N5.HOG0002421	OG0001333	n0				WP_096690639.1	WP_096690639.1		
N5.HOG0002422	OG0001334	n0				WP_096690638.1	WP_096690638.1		
N5.HOG0002423	OG0001336	n2				WP_096685139.1	WP_096685139.1		
N5.HOG0002424	OG0001336	n4				WP_096691151.1	WP_096691151.1		
N5.HOG0002425	OG0001337	n0				WP_096688822.1	WP_096688822.1		
N5.HOG0002426	OG0001338	n0				WP_096693365.1	WP_096693365.1		
N5.HOG0002427	OG0001339	n0				WP_096684007.1	WP_096684007.1		
N5.HOG0002428	OG0001340	n0				WP_096693037.1	WP_096693037.1		
N5.HOG0002429	OG0001341	n0				WP_096693261.1	WP_096693261.1		
N5.HOG0002430	OG0001342	n0				WP_096688709.1	WP_096688709.1		
N5.HOG0002431	OG0001343	n0				WP_096688710.1	WP_096688710.1		
N5.HOG0002432	OG0001344	n0				WP_096684638.1	WP_096684638.1		
N5.HOG0002433	OG0001345	n0				WP_096689175.1	WP_096689175.1		
N5.HOG0002434	OG0001346	n0				WP_096694242.1	WP_096694242.1		
N5.HOG0002435	OG0001347	n0				WP_096685273.1	WP_096685273.1		
N5.HOG0002436	OG0001348	n0				WP_096693549.1	WP_096693549.1		
N5.HOG0002437	OG0001349	n0				WP_096688897.1	WP_096688897.1		
N5.HOG0002438	OG0001350	n0				WP_096688468.1	WP_096688468.1		
N5.HOG0002439	OG0001351	n0				WP_096688469.1	WP_096688469.1		
N5.HOG0002440	OG0001352	n0				WP_096684888.1	WP_096684888.1		
N5.HOG0002441	OG0001353	n0				WP_096691248.1	WP_096691248.1		
N5.HOG0002442	OG0001354	n0				WP_096691241.1	WP_096691241.1		
N5.HOG0002443	OG0001355	n2				WP_096693332.1	WP_096693332.1		
N5.HOG0002444	OG0001355	n4				WP_096690545.1	WP_096690545.1		
N5.HOG0002445	OG0001356	n0				WP_096691249.1	WP_096691249.1		
N5.HOG0002446	OG0001357	n0				WP_096694380.1	WP_096694380.1		
N5.HOG0002447	OG0001358	n0				WP_096688128.1	WP_096688128.1		
N5.HOG0002448	OG0001359	n0				WP_096688131.1	WP_096688131.1		
N5.HOG0002449	OG0001360	n0				WP_096685113.1	WP_096685113.1		
N5.HOG0002450	OG0001361	n0				WP_096692380.1	WP_096692380.1		
N5.HOG0002451	OG0001362	n0				WP_096684560.1	WP_096684560.1		
N5.HOG0002452	OG0001363	n0				WP_096693038.1	WP_096693038.1		
N5.HOG0002453	OG0001364	n0				WP_096690730.1	WP_096690730.1		
N5.HOG0002454	OG0001365	n0				WP_096693635.1	WP_096693635.1		
N5.HOG0002455	OG0001366	n0				WP_096693631.1	WP_096693631.1		
N5.HOG0002456	OG0001367	n0				WP_096690205.1	WP_096690205.1		
N5.HOG0002457	OG0001368	n0				WP_096694334.1	WP_096694334.1		
N5.HOG0002458	OG0001369	n0				WP_096686824.1	WP_096686824.1		
N5.HOG0002459	OG0001370	n0				WP_096685991.1	WP_096685991.1		
N5.HOG0002460	OG0001371	n0				WP_096694827.1	WP_096694827.1		
N5.HOG0002461	OG0001372	n0				WP_096687413.1	WP_096687413.1		
N5.HOG0002462	OG0001373	n0				WP_096688123.1	WP_096688123.1		
N5.HOG0002463	OG0001374	n0				WP_096689446.1	WP_096689446.1		
N5.HOG0002464	OG0001375	n0				WP_096694007.1	WP_096694007.1		
N5.HOG0002465	OG0001376	n0				WP_096685857.1	WP_096685857.1		
N5.HOG0002466	OG0001377	n0				WP_096689223.1	WP_096689223.1		
N5.HOG0002467	OG0001378	n0				WP_096689534.1	WP_096689534.1		
N5.HOG0002468	OG0001379	n0				WP_096688474.1	WP_096688474.1		
N5.HOG0002469	OG0001380	n0				WP_096688473.1	WP_096688473.1		
N5.HOG0002470	OG0001381	n0				WP_096688472.1	WP_096688472.1		
N5.HOG0002471	OG0001382	n0				WP_096688470.1	WP_096688470.1		
N5.HOG0002472	OG0001383	n0				WP_096691470.1	WP_096691470.1		
N5.HOG0002473	OG0001384	n0				WP_096687668.1	WP_096687668.1		
N5.HOG0002474	OG0001385	n0				WP_096692103.1	WP_096692103.1		
N5.HOG0002475	OG0001386	n0				WP_096684590.1	WP_096684590.1		
N5.HOG0002476	OG0001387	n0				WP_096692852.1	WP_096692852.1		
N5.HOG0002477	OG0001388	n0				WP_096692854.1	WP_096692854.1		
N5.HOG0002478	OG0001389	n0				WP_096694528.1	WP_096694528.1		
N5.HOG0002479	OG0001390	n0				WP_096694422.1	WP_096694422.1		
N5.HOG0002480	OG0001391	n0				WP_096694423.1	WP_096694423.1		
N5.HOG0002481	OG0001392	n0				WP_096691400.1	WP_096691400.1		
N5.HOG0002482	OG0001393	n0				WP_096687673.1	WP_096687673.1		
N5.HOG0002483	OG0001394	n0				WP_096690077.1	WP_096690077.1		
N5.HOG0002484	OG0001395	n0				WP_096691252.1	WP_096691252.1		
N5.HOG0002485	OG0001396	n0				WP_096694410.1	WP_096694410.1		
N5.HOG0002486	OG0001397	n0				WP_096688481.1	WP_096688481.1		
N5.HOG0002487	OG0001398	n0				WP_096692788.1	WP_096692788.1		
N5.HOG0002488	OG0001399	n0				WP_096692061.1	WP_096692061.1		
N5.HOG0002489	OG0001400	n0				WP_096692067.1	WP_096692067.1		
N5.HOG0002490	OG0001401	n0				WP_096692087.1	WP_096692087.1		
N5.HOG0002491	OG0001402	n0				WP_096692088.1	WP_096692088.1		
N5.HOG0002492	OG0001403	n0				WP_096692089.1	WP_096692089.1		
N5.HOG0002493	OG0001404	n0				WP_096692091.1	WP_096692091.1		
N5.HOG0002494	OG0001405	n0				WP_096686070.1	WP_096686070.1		
N5.HOG0002495	OG0001406	n0				WP_096686076.1	WP_096686076.1		
N5.HOG0002496	OG0001407	n0				WP_096694452.1	WP_096694452.1		
N5.HOG0002497	OG0001408	n0				WP_096684072.1	WP_096684072.1		
N5.HOG0002498	OG0001409	n0				WP_096693205.1	WP_096693205.1		
N5.HOG0002499	OG0001410	n0				WP_096693879.1	WP_096693879.1		
N5.HOG0002500	OG0001411	n0				WP_096688623.1	WP_096688623.1		
N5.HOG0002501	OG0001412	n0				WP_096687076.1	WP_096687076.1		
N5.HOG0002502	OG0001413	n0				WP_096688025.1	WP_096688025.1		
N5.HOG0002503	OG0001414	n0				WP_096694417.1	WP_096694417.1		
N5.HOG0002504	OG0001415	n0				WP_096693267.1	WP_096693267.1		
N5.HOG0002505	OG0001416	n0				WP_096689609.1	WP_096689609.1		
N5.HOG0002506	OG0001417	n0				WP_096688310.1	WP_096688310.1		
N5.HOG0002507	OG0001418	n0				WP_096689611.1	WP_096689611.1		
N5.HOG0002508	OG0001419	n0				WP_096686310.1	WP_096686310.1		
N5.HOG0002509	OG0001420	n0				WP_096693274.1	WP_096693274.1		
N5.HOG0002510	OG0001421	n0				WP_096693275.1	WP_096693275.1		
N5.HOG0002511	OG0001422	n0				WP_096693279.1	WP_096693279.1		
N5.HOG0002512	OG0001423	n0				WP_096693281.1	WP_096693281.1		
N5.HOG0002513	OG0001424	n0				WP_096694297.1	WP_096694297.1		
N5.HOG0002514	OG0001425	n0				WP_096693699.1	WP_096693699.1		
N5.HOG0002515	OG0001426	n0				WP_096688399.1	WP_096688399.1		
N5.HOG0002516	OG0001427	n0				WP_096687629.1	WP_096687629.1		
N5.HOG0002517	OG0001428	n0				WP_096687628.1	WP_096687628.1		
N5.HOG0002518	OG0001429	n0				WP_026093591.1	WP_026093591.1		
N5.HOG0002519	OG0001430	n0				WP_096692837.1	WP_096692837.1		
N5.HOG0002520	OG0001431	n0				WP_096691544.1	WP_096691544.1		
N5.HOG0002521	OG0001432	n0				WP_096685948.1	WP_096685948.1		
N5.HOG0002522	OG0001433	n0				WP_096685396.1	WP_096685396.1		
N5.HOG0002523	OG0001434	n0				WP_096684725.1	WP_096684725.1		
N5.HOG0002524	OG0001435	n0				WP_096690169.1	WP_096690169.1		
N5.HOG0002525	OG0001436	n0				WP_096690500.1	WP_096690500.1		
N5.HOG0002526	OG0001437	n0				WP_096690501.1	WP_096690501.1		
N5.HOG0002527	OG0001438	n0				WP_096685793.1	WP_096685793.1		
N5.HOG0002528	OG0001439	n0				WP_096692747.1	WP_096692747.1		
N5.HOG0002529	OG0001440	n4				WP_096694421.1	WP_096694421.1		
N5.HOG0002530	OG0001440	n5				WP_096689705.1	WP_096689705.1		
N5.HOG0002531	OG0001441	n0				WP_096689490.1	WP_096689490.1		
N5.HOG0002532	OG0001442	n0				WP_096687493.1	WP_096687493.1		
N5.HOG0002533	OG0001443	n0				WP_096687490.1	WP_096687490.1		
N5.HOG0002534	OG0001444	n0				WP_096687457.1	WP_096687457.1		
N5.HOG0002535	OG0001445	n0				WP_096687477.1	WP_096687477.1		
N5.HOG0002536	OG0001446	n4				WP_096685906.1	WP_096685906.1		
N5.HOG0002537	OG0001446	n5				WP_096685272.1	WP_096685272.1		
N5.HOG0002538	OG0001447	n0				WP_096687450.1	WP_096687450.1		
N5.HOG0002539	OG0001448	n0				WP_096693048.1	WP_096693048.1		
N5.HOG0002540	OG0001449	n0				WP_096692773.1	WP_096692773.1		
N5.HOG0002541	OG0001450	n0				WP_096685862.1	WP_096685862.1		
