HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N0.HOG0000728	OG0000265	n1	WP_035158004.1	WP_096657275.1, WP_096654613.1, WP_096658536.1, WP_096658085.1	WP_096625212.1				
N0.HOG0000729	OG0000265	n6	WP_035149199.1		WP_096621268.1	WP_096694261.1	WP_096694261.1	WP_041740226.1	WP_223987342.1
N0.HOG0000730	OG0000266	n0	WP_035149508.1	WP_096654797.1	WP_096620560.1, WP_096624258.1	WP_096692441.1, WP_096692179.1	WP_096692441.1, WP_096692179.1	WP_015196245.1, WP_015198949.1	WP_223989798.1, WP_223990295.1
N0.HOG0000731	OG0000267	n1		WP_096653359.1		WP_096688737.1	WP_096688737.1	WP_015197466.1	WP_223983846.1
N0.HOG0000732	OG0000267	n5	WP_035149731.1	WP_096656500.1	WP_096624434.1	WP_096683789.1	WP_096683789.1	WP_015199108.1	WP_224179041.1
N0.HOG0000733	OG0000268	n1	WP_035153383.1		WP_231943408.1	WP_096694264.1	WP_096694264.1	WP_015201022.1	WP_224179114.1, WP_224180115.1
N0.HOG0000734	OG0000268	n7	WP_035149836.1	WP_096655733.1		WP_096693419.1	WP_096693419.1	WP_015196837.1	
N0.HOG0000735	OG0000269	n1	WP_035157644.1	WP_096660764.1	WP_096623637.1	WP_096693013.1	WP_096693013.1		WP_127080768.1
N0.HOG0000736	OG0000269	n6	WP_035149841.1	WP_096655734.1		WP_096692728.1	WP_096692728.1	WP_015196843.1	WP_223977721.1
N0.HOG0000737	OG0000270	n1	WP_035150782.1	WP_096655159.1	WP_096624049.1	WP_096692505.1	WP_096692505.1	WP_015199304.1	WP_223989688.1
N0.HOG0000738	OG0000270	n7	WP_035149903.1	WP_096655075.1		WP_096692504.1	WP_096692504.1		WP_223989690.1
N0.HOG0000739	OG0000271	n1	WP_035149993.1		WP_096621418.1	WP_096689649.1	WP_096689649.1	WP_015196428.1, WP_015200472.1	WP_224178107.1
N0.HOG0000740	OG0000271	n7		WP_096652209.1	WP_096626261.1	WP_096687667.1	WP_096687667.1		WP_224179600.1
N0.HOG0000741	OG0000272	n0	WP_035149994.1	WP_096652206.1	WP_096626263.1, WP_096621417.1	WP_096687666.1, WP_096689650.1	WP_096687666.1, WP_096689650.1	WP_015200473.1, WP_015196429.1	WP_223985650.1, WP_255667702.1
N0.HOG0000742	OG0000273	n1	WP_035150267.1	WP_096658727.1		WP_096694662.1, WP_096690542.1	WP_096694662.1, WP_096690542.1		WP_224179965.1, WP_224175809.1
N0.HOG0000743	OG0000273	n8		WP_096658759.1				WP_015198206.1	WP_224179021.1, WP_224175743.1
N0.HOG0000744	OG0000274	n1	WP_035150269.1	WP_096658725.1		WP_096694661.1, WP_096690543.1	WP_096694661.1, WP_096690543.1		WP_224179964.1, WP_224175810.1
N0.HOG0000745	OG0000274	n8		WP_096658757.1				WP_015198205.1	WP_224179584.1, WP_224175744.1
N0.HOG0000746	OG0000275	n0	WP_035150682.1		WP_231943261.1	WP_096684608.1	WP_096684608.1	WP_015196335.1	WP_224175762.1, WP_223970817.1, WP_224175135.1, WP_255666798.1, WP_224179013.1, WP_224174218.1, WP_224179014.1
N0.HOG0000747	OG0000276	n0	WP_035150766.1, WP_035151492.1	WP_096655187.1, WP_096656166.1	WP_096622102.1	WP_096688462.1, WP_096687032.1	WP_096688462.1, WP_096687032.1	WP_015198765.1	WP_223986147.1, WP_223984101.1
N0.HOG0000748	OG0000277	n1	WP_035150947.1		WP_096621935.1				WP_224174178.1
N0.HOG0000749	OG0000277	n3	WP_035157019.1			WP_096689713.1, WP_096691394.1	WP_096689713.1, WP_096691394.1	WP_015200818.1	WP_224175886.1, WP_223973692.1, WP_224178685.1
N0.HOG0000750	OG0000278	n1	WP_035151068.1	WP_096660566.1		WP_096687482.1	WP_096687482.1		WP_223971684.1
N0.HOG0000751	OG0000278	n5		WP_096653385.1, WP_096657809.1	WP_096624839.1	WP_096685252.1, WP_096685250.1	WP_096685252.1, WP_096685250.1		
N0.HOG0000752	OG0000279	n2	WP_035151512.1	WP_096652409.1	WP_096625181.1				WP_223971235.1
N0.HOG0000753	OG0000279	n9	WP_035151071.1		WP_231943296.1				
N0.HOG0000754	OG0000279	n10		WP_096660612.1	WP_231943295.1				
N0.HOG0000755	OG0000280	n1	WP_035151083.1		WP_096620319.1	WP_096686096.1	WP_096686096.1		WP_223972787.1, WP_224179174.1
N0.HOG0000756	OG0000280	n6	WP_035157622.1		WP_096620088.1	WP_096685920.1	WP_096685920.1	WP_015198659.1	WP_223970897.1
N0.HOG0000757	OG0000281	n1	WP_035151107.1		WP_096624710.1	WP_096686627.1	WP_096686627.1	WP_015200994.1	WP_224173941.1
N0.HOG0000758	OG0000281	n6	WP_035152038.1	WP_096661554.1, WP_096661562.1		WP_096689396.1	WP_096689396.1		WP_224174236.1
N0.HOG0000759	OG0000282	n1		WP_096658612.1	WP_096620785.1				WP_223972631.1
N0.HOG0000760	OG0000282	n3	WP_035151131.1	WP_096656652.1, WP_096660898.1	WP_096620129.1	WP_096686060.1	WP_096686060.1	WP_015197105.1	WP_019489143.1, WP_127082743.1
N0.HOG0000761	OG0000283	n3	WP_035154578.1			WP_096687990.1	WP_096687990.1	WP_015199976.1	WP_223970687.1
N0.HOG0000762	OG0000283	n7	WP_035151403.1			WP_096690304.1	WP_096690304.1	WP_015199959.1	WP_224177671.1
N0.HOG0000763	OG0000284	n0	WP_035151962.1			WP_096693901.1, WP_096684602.1	WP_096693901.1, WP_096684602.1	WP_041739516.1, WP_041739563.1, WP_015196036.1	WP_127085653.1, WP_224179671.1, WP_224178950.1, WP_224175929.1
N0.HOG0000764	OG0000285	n1	WP_035151998.1	WP_096657243.1		WP_096684972.1	WP_096684972.1		WP_224175275.1
N0.HOG0000765	OG0000285	n5	WP_035155543.1	WP_096656886.1	WP_096626270.1	WP_096688594.1	WP_096688594.1	WP_015197400.1	WP_224174816.1
N0.HOG0000766	OG0000286	n1						WP_015196087.1, WP_238993756.1, WP_015197971.1	
N0.HOG0000767	OG0000286	n4	WP_168163444.1	WP_096661725.1		WP_096695116.1	WP_096695116.1		WP_224174351.1
N0.HOG0000768	OG0000286	n8	WP_046814761.1, WP_035152400.1						WP_224178955.1, WP_224175860.1
N0.HOG0000769	OG0000287	n0	WP_035153243.1	WP_096656089.1	WP_096621708.1	WP_096689048.1, WP_096690629.1	WP_096689048.1, WP_096690629.1	WP_041739147.1	WP_224175096.1, WP_223980676.1, WP_224177378.1, WP_224178099.1
N0.HOG0000770	OG0000288	n0	WP_035153583.1	WP_096652925.1	WP_096621603.1	WP_096685545.1, WP_096694678.1, WP_096694695.1	WP_096685545.1, WP_096694678.1, WP_096694695.1	WP_015200165.1	WP_224175173.1, WP_224179988.1
N0.HOG0000771	OG0000289	n0	WP_035154488.1	WP_096656466.1	WP_096621385.1, WP_096621051.1	WP_096690856.1, WP_096686900.1	WP_096690856.1, WP_096686900.1	WP_015201091.1, WP_015197726.1	WP_223975620.1, WP_223987872.1
N0.HOG0000772	OG0000290	n3		WP_096657121.1		WP_096691569.1, WP_096691566.1	WP_096691569.1, WP_096691566.1		WP_223976565.1, WP_223976558.1
N0.HOG0000773	OG0000290	n9		WP_096654714.1				WP_015196684.1	WP_224175334.1
N0.HOG0000774	OG0000291	n1	WP_035154538.1					WP_015198644.1	
N0.HOG0000775	OG0000291	n3				WP_096683809.1, WP_096692994.1	WP_096683809.1, WP_096692994.1		WP_127079227.1, WP_223977871.1
N0.HOG0000776	OG0000291	n9		WP_096654079.1	WP_096621973.1				
N0.HOG0000777	OG0000291	n10		WP_096657932.1	WP_096620551.1				
N0.HOG0000778	OG0000292	n2	WP_035154597.1	WP_096656897.1	WP_096620736.1	WP_096694186.1	WP_096694186.1		WP_224179255.1
N0.HOG0000779	OG0000292	n7	WP_035156623.1		WP_096623180.1	WP_096692126.1	WP_096692126.1		WP_224176941.1
N0.HOG0000780	OG0000293	n1				WP_096691419.1	WP_096691419.1		
N0.HOG0000781	OG0000293	n3	WP_035154630.1						WP_224180494.1
N0.HOG0000782	OG0000293	n4	WP_082127321.1			WP_096689019.1, WP_096694730.1	WP_096689019.1, WP_096694730.1		WP_224176697.1, WP_224177103.1, WP_224175246.1
N0.HOG0000783	OG0000294	n1	WP_035154637.1	WP_096656331.1	WP_096626187.1	WP_096690341.1	WP_096690341.1	WP_015197133.1	WP_224178035.1
N0.HOG0000784	OG0000294	n7		WP_096656833.1	WP_096624628.1	WP_096688465.1	WP_096688465.1		WP_224179222.1
N0.HOG0000785	OG0000295	n2		WP_096655590.1	WP_096619907.1	WP_096692013.1	WP_096692013.1	WP_015198971.1	WP_224177022.1
N0.HOG0000786	OG0000295	n7		WP_096655982.1		WP_096685209.1, WP_096683897.1	WP_096685209.1, WP_096683897.1		
N0.HOG0000787	OG0000296	n2		WP_096655587.1	WP_096619905.1	WP_096692014.1	WP_096692014.1	WP_015198970.1	WP_223980095.1
N0.HOG0000788	OG0000296	n7		WP_096655979.1		WP_096683896.1, WP_096685205.1	WP_096683896.1, WP_096685205.1		
N0.HOG0000789	OG0000297	n1	WP_035154867.1	WP_096655585.1	WP_096619903.1	WP_096692015.1	WP_096692015.1	WP_015198969.1	WP_223980093.1
N0.HOG0000790	OG0000297	n7		WP_096655976.1		WP_096683893.1, WP_096685199.1	WP_096683893.1, WP_096685199.1		
N0.HOG0000791	OG0000298	n1	WP_035155069.1	WP_096659726.1	WP_096621193.1	WP_096693240.1	WP_096693240.1	WP_015200968.1	WP_224176357.1
N0.HOG0000792	OG0000298	n7	WP_082127275.1	WP_096654997.1	WP_096621224.1			WP_015199643.1	WP_224177953.1
N0.HOG0000793	OG0000299	n0	WP_035155163.1	WP_096658319.1	WP_096620072.1, WP_096621448.1	WP_096688829.1, WP_096686850.1	WP_096688829.1, WP_096686850.1	WP_015199651.1	WP_223973758.1, WP_224175092.1, WP_223986137.1
N0.HOG0000794	OG0000300	n1	WP_035155288.1		WP_096621523.1	WP_096691853.1	WP_096691853.1	WP_015196746.1	WP_224177493.1
N0.HOG0000795	OG0000300	n6	WP_035155359.1		WP_096625203.1	WP_096694185.1	WP_096694185.1	WP_015197733.1	WP_223991197.1
N0.HOG0000796	OG0000301	n1		WP_096661149.1	WP_096623300.1	WP_096691184.1	WP_096691184.1	WP_015197195.1	WP_224177361.1
N0.HOG0000797	OG0000301	n6	WP_035155601.1	WP_096657888.1		WP_096691183.1	WP_096691183.1	WP_015197196.1	WP_223977016.1
N0.HOG0000798	OG0000302	n1		WP_096656825.1	WP_231943313.1	WP_096688978.1	WP_096688978.1		WP_224177668.1
N0.HOG0000799	OG0000302	n5	WP_035155891.1	WP_096652943.1, WP_096660304.1		WP_096686547.1	WP_096686547.1	WP_015200678.1	WP_223985821.1
N0.HOG0000800	OG0000303	n0	WP_035156864.1		WP_096626155.1	WP_096688432.1, WP_096690580.1, WP_096691622.1	WP_096688432.1, WP_096690580.1, WP_096691622.1	WP_015200374.1	WP_223987749.1, WP_019492657.1, WP_127080273.1
N0.HOG0000801	OG0000304	n1		WP_096654731.1		WP_096694058.1	WP_096694058.1	WP_041739778.1	WP_224179396.1
N0.HOG0000802	OG0000304	n5	WP_035157560.1	WP_096658349.1	WP_096621852.1	WP_096686690.1	WP_096686690.1	WP_015196436.1	WP_223986091.1
N0.HOG0000803	OG0000305	n0	WP_035157705.1	WP_096657038.1, WP_096653634.1	WP_096622836.1	WP_096686966.1, WP_096689807.1, WP_096689676.1	WP_096686966.1, WP_096689807.1, WP_096689676.1	WP_015197222.1	WP_223983133.1
N0.HOG0000804	OG0000306	n2		WP_096658574.1	WP_096621877.1				
N0.HOG0000805	OG0000306	n3		WP_096654534.1	WP_096624161.1	WP_096690936.1, WP_096693490.1	WP_096690936.1, WP_096693490.1	WP_015196933.1	WP_255667736.1, WP_223990005.1
N0.HOG0000806	OG0000307	n0	WP_035158176.1	WP_096656923.1	WP_096621099.1	WP_096688849.1, WP_096685386.1	WP_096688849.1, WP_096685386.1	WP_015197347.1, WP_158333191.1, WP_015197463.1	WP_223975188.1, WP_224175378.1
N0.HOG0000807	OG0000308	n1		WP_096654126.1	WP_096621967.1				
N0.HOG0000808	OG0000308	n2	WP_035158217.1	WP_096654122.1, WP_096653771.1	WP_096620508.1	WP_096684139.1	WP_096684139.1	WP_015199239.1	WP_223978141.1, WP_224175753.1, WP_223970254.1
N0.HOG0000809	OG0000309	n2		WP_096661484.1, WP_096661515.1, WP_096657432.1		WP_096684268.1	WP_096684268.1		WP_224178936.1
N0.HOG0000810	OG0000309	n7		WP_096653531.1, WP_096653938.1, WP_096661473.1				WP_015200806.1	WP_224175723.1
N0.HOG0000811	OG0000310	n1	WP_035160005.1						WP_224178644.1
N0.HOG0000812	OG0000310	n2	WP_035158990.1		WP_231943516.1	WP_096688085.1, WP_096689814.1	WP_096688085.1, WP_096689814.1		WP_224177706.1, WP_224173980.1, WP_224176381.1, WP_224178351.1
N0.HOG0000813	OG0000311	n1	WP_046814758.1	WP_096657366.1, WP_096658791.1				WP_015196006.1, WP_238993804.1, WP_255348463.1, WP_015198375.1, WP_015197986.1	
N0.HOG0000814	OG0000311	n8	WP_201782640.1	WP_096660938.1	WP_157780683.1			WP_015200896.1	
N0.HOG0000815	OG0000312	n1		WP_096657406.1		WP_096695215.1, WP_096684093.1	WP_096695215.1, WP_096684093.1	WP_015196797.1	WP_224174285.1, WP_223973524.1
N0.HOG0000816	OG0000312	n8	WP_052754540.1					WP_015196798.1	WP_224174287.1, WP_224180019.1
N0.HOG0000817	OG0000313	n2		WP_096655583.1	WP_096622517.1	WP_096692018.1	WP_096692018.1	WP_238993704.1	WP_224177020.1
N0.HOG0000818	OG0000313	n7		WP_096655975.1		WP_096683892.1, WP_096685197.1	WP_096683892.1, WP_096685197.1		
N0.HOG0000819	OG0000314	n0	WP_144416079.1	WP_096660975.1	WP_096625783.1, WP_096620317.1	WP_096685922.1, WP_096689090.1	WP_096685922.1, WP_096689090.1	WP_041739626.1	WP_223970887.1, WP_224175201.1, WP_224179176.1
N0.HOG0000820	OG0000315	n2		WP_096658958.1	WP_096622326.1			WP_015200721.1	WP_224177739.1
N0.HOG0000821	OG0000315	n5		WP_096661251.1	WP_157780797.1	WP_096687612.1	WP_096687612.1	WP_015196999.1	WP_224176198.1, WP_223985550.1
N0.HOG0000822	OG0000316	n1		WP_096654843.1, WP_096661360.1		WP_096686143.1	WP_096686143.1		
N0.HOG0000823	OG0000316	n4		WP_096660519.1, WP_096656701.1		WP_096692086.1, WP_096690065.1	WP_096692086.1, WP_096690065.1		WP_224176971.1, WP_224178793.1
N0.HOG0000824	OG0000317	n0		WP_096654942.1		WP_096688367.1, WP_096688368.1, WP_096688369.1	WP_096688367.1, WP_096688368.1, WP_096688369.1		WP_073618169.1, WP_223991415.1, WP_019489837.1, WP_224174703.1, WP_019489836.1
N0.HOG0000825	OG0000318	n0		WP_096656004.1	WP_231943454.1	WP_096685052.1, WP_096691285.1, WP_096692552.1	WP_096685052.1, WP_096691285.1, WP_096692552.1	WP_015199859.1	WP_223970057.1, WP_223984285.1, WP_224179725.1
N0.HOG0000826	OG0000319	n1		WP_096657208.1		WP_096689481.1, WP_096694397.1	WP_096689481.1, WP_096694397.1		
N0.HOG0000827	OG0000319	n5		WP_096656310.1, WP_096656144.1, WP_096660487.1		WP_096684495.1, WP_096694908.1	WP_096684495.1, WP_096694908.1		
N0.HOG0000828	OG0000320	n1		WP_096656340.1		WP_096684514.1	WP_096684514.1		
N0.HOG0000829	OG0000320	n3		WP_096656929.1	WP_096620580.1	WP_096684513.1	WP_096684513.1	WP_015199781.1, WP_015201059.1	WP_224176608.1, WP_224175443.1, WP_223972243.1
N0.HOG0000830	OG0000321	n0		WP_096657350.1, WP_096657458.1, WP_096657237.1		WP_096694885.1	WP_096694885.1	WP_015198089.1, WP_015198170.1	WP_224178976.1, WP_224174886.1, WP_224174888.1, WP_224180075.1, WP_224175716.1
N0.HOG0000831	OG0000322	n0		WP_096658765.1		WP_096694670.1, WP_096690535.1, WP_096694691.1	WP_096694670.1, WP_096690535.1, WP_096694691.1	WP_015198199.1	WP_224175765.1, WP_224179973.1, WP_224175760.1, WP_224179984.1
N0.HOG0000832	OG0000323	n0		WP_096660084.1	WP_231943164.1	WP_096691458.1, WP_096691520.1, WP_096693851.1	WP_096691458.1, WP_096691520.1, WP_096693851.1	WP_015198819.1	WP_224177593.1, WP_223989447.1, WP_224175629.1
N0.HOG0000833	OG0000324	n0		WP_096661394.1	WP_096622888.1	WP_096688343.1, WP_096695083.1, WP_096694838.1	WP_096688343.1, WP_096695083.1, WP_096694838.1	WP_015196096.1	WP_224174985.1, WP_224179787.1, WP_224174447.1
N0.HOG0000834	OG0000325	n0		WP_096661652.1		WP_096687752.1, WP_096693145.1, WP_096691003.1, WP_096684556.1	WP_096687752.1, WP_096693145.1, WP_096691003.1, WP_096684556.1	WP_015198125.1, WP_015197918.1	WP_223976463.1
N0.HOG0000835	OG0000326	n0				WP_096689431.1, WP_096691450.1, WP_096684262.1, WP_096687144.1, WP_096692219.1, WP_096684259.1, WP_096684245.1, WP_096729053.1, WP_096684224.1, WP_096729056.1, WP_096690156.1			WP_224177744.1
N0.HOG0000836	OG0000327	n0				WP_096687727.1, WP_096684718.1, WP_096684321.1, WP_096691174.1	WP_096687727.1, WP_096684718.1, WP_096684321.1, WP_096691174.1		WP_224178708.1, WP_224179356.1, WP_223978253.1, WP_224177261.1
N0.HOG0000837	OG0000328	n0				WP_096692919.1, WP_096694273.1, WP_096688333.1, WP_096689195.1	WP_096692919.1, WP_096694273.1, WP_096688333.1, WP_096689195.1	WP_015196408.1, WP_015199295.1	WP_223976425.1, WP_224176831.1
N0.HOG0000838	OG0000329	n1	WP_035156776.1	WP_096652799.1	WP_096620916.1	WP_096692649.1	WP_096692649.1		WP_223977312.1
N0.HOG0000839	OG0000329	n6	WP_035148999.1					WP_015200456.1, WP_015200455.1	WP_224179681.1, WP_223977342.1
N0.HOG0000840	OG0000330	n1	WP_035157642.1	WP_096655948.1	WP_231943103.1	WP_096693014.1	WP_096693014.1	WP_041739742.1	WP_224176581.1
N0.HOG0000841	OG0000330	n7	WP_035149338.1			WP_096689749.1	WP_096689749.1		WP_223984867.1
N0.HOG0000842	OG0000331	n3		WP_096656703.1		WP_096692966.1	WP_096692966.1		WP_223977372.1
N0.HOG0000843	OG0000331	n6		WP_096659838.1					WP_224178697.1
N0.HOG0000844	OG0000331	n7		WP_096657159.1, WP_096660800.1		WP_096692762.1	WP_096692762.1		
N0.HOG0000845	OG0000332	n0	WP_035149387.1	WP_096658127.1	WP_096624460.1	WP_096692035.1, WP_096691500.1, WP_096693035.1	WP_096692035.1, WP_096691500.1, WP_096693035.1	WP_015199091.1	WP_223989487.1
N0.HOG0000846	OG0000333	n1		WP_096660153.1		WP_096693436.1	WP_096693436.1		WP_224175577.1
N0.HOG0000847	OG0000333	n4	WP_035149487.1	WP_096656759.1	WP_096624057.1	WP_096686842.1	WP_096686842.1	WP_015198951.1	WP_224175093.1
N0.HOG0000848	OG0000334	n0	WP_035149678.1		WP_096622306.1	WP_096688542.1, WP_096692961.1	WP_096688542.1, WP_096692961.1	WP_015197946.1, WP_015197050.1, WP_015199663.1	WP_224175273.1, WP_224179416.1
N0.HOG0000849	OG0000335	n2	WP_035154365.1	WP_096657614.1		WP_096688946.1	WP_096688946.1	WP_015198467.1	WP_223975435.1
N0.HOG0000850	OG0000335	n7	WP_035149810.1	WP_096652321.1				WP_015200270.1	WP_224174096.1
N0.HOG0000851	OG0000336	n1	WP_035150431.1	WP_096655882.1				WP_015196901.1	WP_223985712.1
N0.HOG0000852	OG0000336	n4	WP_046814844.1	WP_096658998.1	WP_096625531.1	WP_096690256.1	WP_096690256.1	WP_015200303.1	WP_223974063.1
N0.HOG0000853	OG0000337	n0	WP_035150529.1	WP_096653656.1	WP_096625563.1	WP_096690185.1, WP_096693940.1	WP_096690185.1, WP_096693940.1	WP_041740217.1, WP_041740928.1	WP_224178315.1, WP_224175513.1
N0.HOG0000854	OG0000338	n0	WP_052754371.1, WP_035150556.1			WP_096689161.1, WP_096689162.1, WP_096689160.1	WP_096689161.1, WP_096689162.1, WP_096689160.1	WP_015198903.1	WP_224178157.1, WP_224175917.1
N0.HOG0000855	OG0000339	n0	WP_052754346.1, WP_035150684.1, WP_238178435.1, WP_046814931.1, WP_082127228.1, WP_144415954.1, WP_238178401.1, WP_144415951.1	WP_096654003.1				WP_015196060.1, WP_015196061.1	
N0.HOG0000856	OG0000340	n0	WP_035151049.1	WP_096660590.1, WP_096660599.1		WP_096687462.1, WP_096687455.1	WP_096687462.1, WP_096687455.1	WP_015197585.1, WP_015197635.1	WP_223971596.1, WP_223971566.1
N0.HOG0000857	OG0000341	n1	WP_035151098.1	WP_096656121.1	WP_096624724.1	WP_096693629.1	WP_096693629.1		WP_224176193.1
N0.HOG0000858	OG0000341	n6	WP_035158963.1	WP_096656696.1		WP_096688207.1	WP_096688207.1	WP_015196626.1	
N0.HOG0000859	OG0000342	n2		WP_096659153.1		WP_096691336.1	WP_096691336.1	WP_015197830.1	WP_223981962.1
N0.HOG0000860	OG0000342	n6	WP_035151495.1	WP_096660855.1		WP_096688732.1	WP_096688732.1		WP_223983829.1
N0.HOG0000861	OG0000343	n1	WP_035151823.1, WP_035152422.1, WP_035153158.1	WP_096661057.1					WP_224179805.1, WP_224174391.1
N0.HOG0000862	OG0000343	n6		WP_096659623.1		WP_096694527.1	WP_096694527.1	WP_015199011.1	WP_223990620.1
N0.HOG0000863	OG0000344	n1	WP_035153038.1			WP_096694022.1	WP_096694022.1	WP_015197792.1	WP_224175258.1
N0.HOG0000864	OG0000344	n5	WP_035151944.1	WP_096653791.1		WP_096686803.1	WP_096686803.1	WP_041740451.1, WP_041739566.1	
N0.HOG0000865	OG0000345	n0	WP_035151946.1	WP_096657221.1		WP_096694196.1	WP_096694196.1	WP_015197975.1, WP_015198150.1, WP_015198358.1, WP_015197926.1, WP_015198117.1	WP_224175858.1, WP_224175914.1
N0.HOG0000866	OG0000346	n1		WP_096661529.1					WP_224180245.1
N0.HOG0000867	OG0000346	n2	WP_035152065.1, WP_238178454.1	WP_096658673.1, WP_096657290.1, WP_096657533.1				WP_015198235.1, WP_015198311.1, WP_015196121.1	WP_224175656.1
N0.HOG0000868	OG0000347	n1	WP_035155854.1			WP_096691810.1	WP_096691810.1	WP_015195808.1	WP_224177219.1
N0.HOG0000869	OG0000347	n6	WP_144416049.1					WP_015198992.1	
N0.HOG0000870	OG0000347	n7	WP_035152777.1					WP_015199837.1, WP_015200628.1, WP_015199838.1	
N0.HOG0000871	OG0000348	n2		WP_096660670.1		WP_096691115.1, WP_096691052.1	WP_096691115.1, WP_096691052.1		WP_224177087.1, WP_224177554.1
N0.HOG0000872	OG0000348	n8		WP_096658256.1					WP_224175875.1, WP_223983298.1
N0.HOG0000873	OG0000349	n1	WP_256388860.1		WP_255408813.1				
N0.HOG0000874	OG0000349	n2	WP_035153468.1		WP_096621041.1, WP_096624245.1, WP_096621641.1	WP_096688655.1, WP_096689859.1	WP_096688655.1, WP_096689859.1		WP_223972178.1
N0.HOG0000875	OG0000350	n1	WP_035153655.1	WP_096657154.1		WP_096693569.1	WP_096693569.1	WP_015198502.1	WP_224176324.1
N0.HOG0000876	OG0000350	n6		WP_096657975.1		WP_096689766.1	WP_096689766.1	WP_015197842.1	WP_223972331.1
N0.HOG0000877	OG0000351	n1	WP_035153770.1	WP_096656514.1					WP_224177470.1
N0.HOG0000878	OG0000351	n3		WP_096661018.1	WP_096620872.1	WP_096690467.1, WP_096684969.1	WP_096690467.1, WP_096684969.1		WP_224178152.1, WP_223976724.1
N0.HOG0000879	OG0000352	n0	WP_035153772.1	WP_096660294.1	WP_231943044.1, WP_096625689.1	WP_096694005.1, WP_096694705.1	WP_096694005.1, WP_096694705.1	WP_015199517.1	WP_223978314.1, WP_223979201.1
N0.HOG0000880	OG0000353	n3		WP_096660020.1		WP_096690598.1	WP_096690598.1	WP_015195949.1	WP_223974719.1
N0.HOG0000881	OG0000353	n7		WP_096661110.1		WP_096691887.1	WP_096691887.1		WP_223976669.1
N0.HOG0000882	OG0000354	n1		WP_096658269.1	WP_096620947.1	WP_096691762.1	WP_096691762.1		WP_223981341.1
N0.HOG0000883	OG0000354	n5	WP_035154504.1	WP_096653535.1		WP_096694463.1	WP_096694463.1	WP_015200643.1	WP_224177184.1
N0.HOG0000884	OG0000355	n0	WP_035154692.1	WP_096656052.1	WP_096619889.1	WP_096691885.1, WP_096690599.1	WP_096691885.1, WP_096690599.1	WP_015197762.1	WP_223977223.1, WP_223976667.1, WP_223974721.1
N0.HOG0000885	OG0000356	n1	WP_035154775.1	WP_096654633.1	WP_096620534.1	WP_096692101.1	WP_096692101.1	WP_015199317.1	WP_224176963.1
N0.HOG0000886	OG0000356	n7		WP_096655598.1	WP_096624061.1	WP_096690700.1	WP_096690700.1		
N0.HOG0000887	OG0000357	n0	WP_035154880.1	WP_096659511.1	WP_096620531.1	WP_096694905.1, WP_096683992.1, WP_096694764.1	WP_096694905.1, WP_096683992.1, WP_096694764.1	WP_041740916.1	WP_223989937.1
N0.HOG0000888	OG0000358	n1	WP_035157656.1	WP_096656894.1	WP_096622793.1			WP_015196520.1	
N0.HOG0000889	OG0000358	n4	WP_035154937.1	WP_096660128.1	WP_096621284.1	WP_096691727.1	WP_096691727.1	WP_015200074.1	WP_223981134.1
N0.HOG0000890	OG0000359	n2	WP_035155435.1			WP_096689443.1	WP_096689443.1		
N0.HOG0000891	OG0000359	n5		WP_096660348.1		WP_096686493.1	WP_096686493.1		WP_223985906.1
N0.HOG0000892	OG0000359	n8	WP_035158155.1	WP_096658956.1	WP_096622055.1				
N0.HOG0000893	OG0000360	n2		WP_096658253.1		WP_096690538.1	WP_096690538.1		WP_224175799.1
N0.HOG0000894	OG0000360	n5		WP_096652907.1	WP_096621857.1	WP_096687082.1	WP_096687082.1	WP_015197766.1	WP_224178902.1
