HOG	OG	Gene Tree Parent Clade	336-3	NIES-267	NIES-3974	NIES-4071	NIES-4105	PCC_6303	PCC_7716
N3.HOG0002865	OG0001985	n0				WP_096693910.1, WP_096684106.1	WP_096693910.1, WP_096684106.1		WP_224174462.1
N3.HOG0002866	OG0001986	n0				WP_096685118.1	WP_096685118.1	WP_015199988.1	WP_224175555.1
N3.HOG0002867	OG0001987	n0				WP_096685116.1	WP_096685116.1	WP_015201104.1	WP_224175556.1
N3.HOG0002868	OG0001988	n0				WP_096691246.1, WP_096691245.1	WP_096691246.1, WP_096691245.1	WP_015196506.1	
N3.HOG0002869	OG0001989	n0				WP_096685440.1	WP_096685440.1	WP_015200084.1	WP_073618030.1
N3.HOG0002870	OG0001990	n0				WP_096686346.1	WP_096686346.1	WP_015199551.1	WP_224179605.1
N3.HOG0002871	OG0001991	n0				WP_096690082.1	WP_096690082.1	WP_015201046.1	WP_127086977.1
N3.HOG0002872	OG0001992	n0				WP_096694319.1	WP_096694319.1	WP_015196612.1	WP_224178796.1
N3.HOG0002873	OG0001993	n0				WP_096690109.1	WP_096690109.1	WP_015199092.1	WP_224178805.1
N3.HOG0002874	OG0001994	n0				WP_096684794.1	WP_096684794.1	WP_015199053.1	WP_223973500.1
N3.HOG0002875	OG0001995	n0				WP_096686392.1	WP_096686392.1	WP_015200663.1	WP_223985984.1
N3.HOG0002876	OG0001996	n0				WP_096692313.1	WP_096692313.1	WP_015196437.1	WP_224176847.1, WP_224178551.1
N3.HOG0002877	OG0001997	n0				WP_096692311.1	WP_096692311.1	WP_015196439.1	WP_224176849.1
N3.HOG0002878	OG0001998	n0				WP_096691118.1	WP_096691118.1	WP_015197642.1	WP_224177096.1
N3.HOG0002879	OG0001999	n0				WP_096691119.1	WP_096691119.1	WP_015197643.1	WP_224177097.1
N3.HOG0002880	OG0002000	n0				WP_096691122.1	WP_096691122.1	WP_015197644.1	WP_223980533.1
N3.HOG0002881	OG0002001	n0				WP_096685239.1	WP_096685239.1	WP_015200072.1	WP_223978786.1
N3.HOG0002882	OG0002002	n0				WP_096685238.1	WP_096685238.1	WP_015200073.1	WP_224176055.1
N3.HOG0002883	OG0002003	n0				WP_096684885.1	WP_096684885.1	WP_015195879.1	WP_223978627.1
N3.HOG0002884	OG0002004	n0				WP_096684881.1	WP_096684881.1	WP_015195877.1	WP_223978629.1
N3.HOG0002885	OG0002005	n0				WP_096690369.1	WP_096690369.1	WP_015196558.1	WP_224178479.1
N3.HOG0002886	OG0002006	n0				WP_096687635.1	WP_096687635.1	WP_015199188.1	WP_019490775.1
N3.HOG0002887	OG0002007	n0				WP_096687633.1	WP_096687633.1	WP_015199494.1	WP_224179484.1
N3.HOG0002888	OG0002008	n0				WP_096687632.1	WP_096687632.1	WP_015199493.1	WP_223985595.1
N3.HOG0002889	OG0002009	n0				WP_096687630.1	WP_096687630.1	WP_015199506.1	WP_224179483.1
N3.HOG0002890	OG0002010	n0				WP_096691025.1	WP_096691025.1	WP_015198531.1	WP_224177544.1
N3.HOG0002891	OG0002011	n0				WP_096691028.1	WP_096691028.1	WP_015197167.1	WP_223976417.1
N3.HOG0002892	OG0002012	n0				WP_096691029.1	WP_096691029.1	WP_015197168.1	WP_223976415.1
N3.HOG0002893	OG0002013	n0				WP_096691031.1	WP_096691031.1	WP_015197170.1	WP_223976411.1
N3.HOG0002894	OG0002014	n0				WP_096691032.1	WP_096691032.1	WP_015196312.1	WP_224177547.1
N3.HOG0002895	OG0002015	n0				WP_096688554.1	WP_096688554.1	WP_015197441.1	WP_224174790.1
N3.HOG0002896	OG0002016	n0				WP_096690318.1	WP_096690318.1		WP_223987126.1
N3.HOG0002897	OG0002017	n0				WP_096686840.1	WP_096686840.1	WP_041740698.1	WP_224175094.1
N3.HOG0002898	OG0002018	n0				WP_096694072.1	WP_096694072.1	WP_015198533.1	WP_223972758.1
N3.HOG0002899	OG0002019	n0				WP_096686834.1	WP_096686834.1	WP_015198534.1	WP_223972759.1
N3.HOG0002900	OG0002020	n0				WP_096686832.1	WP_096686832.1	WP_015198535.1	WP_224175095.1
N3.HOG0002901	OG0002021	n0				WP_096685189.1	WP_096685189.1	WP_015200010.1	WP_224175471.1
N3.HOG0002902	OG0002022	n0				WP_096694123.1	WP_096694123.1	WP_015200651.1	WP_224174696.1
N3.HOG0002903	OG0002023	n0				WP_096690351.1	WP_096690351.1	WP_015195781.1	WP_224178038.1
N3.HOG0002904	OG0002024	n0				WP_096692974.1	WP_096692974.1	WP_015200546.1	WP_223977356.1
N3.HOG0002905	OG0002025	n0				WP_096692975.1	WP_096692975.1	WP_015200547.1	WP_223977354.1
N3.HOG0002906	OG0002026	n0				WP_096684708.1	WP_096684708.1	WP_015199453.1	WP_223978726.1
N3.HOG0002907	OG0002027	n0				WP_096691889.1	WP_096691889.1	WP_015195840.1	WP_224177480.1
N3.HOG0002908	OG0002028	n0				WP_096688912.1	WP_096688912.1	WP_015196808.1	WP_019492237.1
N3.HOG0002909	OG0002029	n0				WP_096690679.1	WP_096690679.1	WP_015198881.1	WP_223975006.1
N3.HOG0002910	OG0002030	n0				WP_096690342.1	WP_096690342.1	WP_015197134.1	WP_223975157.1
N3.HOG0002911	OG0002031	n0				WP_096688273.1	WP_096688273.1	WP_015195905.1	WP_223972567.1
N3.HOG0002912	OG0002032	n0				WP_096686166.1	WP_096686166.1	WP_015196691.1	WP_224175331.1
N3.HOG0002913	OG0002033	n0				WP_096686172.1	WP_096686172.1	WP_015196688.1	WP_127085582.1
N3.HOG0002914	OG0002034	n0				WP_096692771.1	WP_096692771.1	WP_015195845.1	WP_223990705.1
N3.HOG0002915	OG0002035	n0				WP_096692770.1	WP_096692770.1	WP_015195844.1	WP_223977658.1
N3.HOG0002916	OG0002036	n0				WP_096688495.1	WP_096688495.1	WP_015198986.1	WP_224179211.1
N3.HOG0002917	OG0002037	n0				WP_096688497.1	WP_096688497.1	WP_015198983.1	WP_019491173.1
N3.HOG0002918	OG0002038	n0				WP_096688498.1	WP_096688498.1	WP_015198982.1	WP_223986236.1
N3.HOG0002919	OG0002039	n0				WP_096691381.1	WP_096691381.1	WP_015196650.1	WP_223981836.1
N3.HOG0002920	OG0002040	n0				WP_096691380.1	WP_096691380.1	WP_015196649.1	WP_224177260.1
N3.HOG0002921	OG0002041	n0				WP_096687689.1	WP_096687689.1	WP_015196403.1	WP_224175034.1
N3.HOG0002922	OG0002042	n0				WP_096690613.1	WP_096690613.1	WP_015200694.1	WP_019492689.1
N3.HOG0002923	OG0002043	n0				WP_096692082.1	WP_096692082.1	WP_015197279.1	WP_224176974.1
N3.HOG0002924	OG0002044	n0				WP_096689328.1	WP_096689328.1	WP_015198437.1	WP_224178703.1, WP_224176043.1
N3.HOG0002925	OG0002045	n0				WP_096692084.1	WP_096692084.1	WP_015197277.1	WP_224176973.1
N3.HOG0002926	OG0002046	n0				WP_015197276.1	WP_015197276.1	WP_015197276.1	WP_015197276.1
N3.HOG0002927	OG0002047	n0				WP_096694489.1	WP_096694489.1	WP_015197275.1	WP_223990445.1
N3.HOG0002928	OG0002048	n0				WP_096692847.1	WP_096692847.1	WP_015200331.1	WP_223990599.1
N3.HOG0002929	OG0002049	n0				WP_096685832.1	WP_096685832.1	WP_015200446.1	WP_224175604.1
N3.HOG0002930	OG0002050	n0				WP_096694001.1	WP_096694001.1	WP_015200447.1	WP_223978318.1
N3.HOG0002931	OG0002051	n0				WP_096685834.1	WP_096685834.1	WP_015200448.1	WP_223978317.1
N3.HOG0002932	OG0002052	n0				WP_096685836.1	WP_096685836.1	WP_015200449.1	WP_223978316.1
N3.HOG0002933	OG0002053	n0				WP_096685838.1	WP_096685838.1	WP_015199509.1	WP_127082369.1
N3.HOG0002934	OG0002054	n0				WP_096692915.1	WP_096692915.1	WP_015201058.1	WP_224176595.1
N3.HOG0002935	OG0002055	n0				WP_096690809.1	WP_096690809.1	WP_015196916.1	WP_224177926.1
N3.HOG0002936	OG0002056	n0				WP_096689386.1	WP_096689386.1	WP_015200201.1	WP_224178400.1
N3.HOG0002937	OG0002057	n0				WP_096689387.1	WP_096689387.1	WP_015199093.1	WP_224178401.1
N3.HOG0002938	OG0002058	n0				WP_096688336.1	WP_096688336.1	WP_015200110.1	WP_224174850.1
N3.HOG0002939	OG0002059	n0				WP_096688335.1	WP_096688335.1	WP_015200109.1	WP_224174851.1
N3.HOG0002940	OG0002060	n0				WP_096692071.1	WP_096692071.1	WP_015196394.1	WP_223990466.1
N3.HOG0002941	OG0002061	n0				WP_096692072.1	WP_096692072.1	WP_015196395.1	WP_223990464.1
N3.HOG0002942	OG0002062	n0				WP_096692073.1	WP_096692073.1	WP_015196397.1	WP_223990462.1
N3.HOG0002943	OG0002063	n0				WP_096692076.1	WP_096692076.1	WP_015200210.1	WP_223990460.1
N3.HOG0002944	OG0002064	n0				WP_096692077.1	WP_096692077.1	WP_015200209.1	WP_223990458.1
N3.HOG0002945	OG0002065	n0				WP_096690865.1	WP_096690865.1	WP_015198796.1	WP_223975602.1
N3.HOG0002946	OG0002066	n0				WP_096690866.1	WP_096690866.1	WP_041740659.1	WP_019492953.1
N3.HOG0002947	OG0002067	n0				WP_096690867.1	WP_096690867.1	WP_015198793.1	WP_223975594.1
N3.HOG0002948	OG0002068	n0				WP_096690868.1	WP_096690868.1	WP_015198792.1	WP_224177946.1
N3.HOG0002949	OG0002069	n0				WP_096690869.1	WP_096690869.1	WP_015198791.1	WP_223975590.1
N3.HOG0002950	OG0002070	n0				WP_096690349.1	WP_096690349.1	WP_015198790.1	WP_223975139.1
N3.HOG0002951	OG0002071	n0				WP_096690346.1	WP_096690346.1	WP_015198788.1	WP_223975145.1
N3.HOG0002952	OG0002072	n0				WP_096690864.1	WP_096690864.1	WP_015198797.1	WP_224177945.1
N3.HOG0002953	OG0002073	n0				WP_096687685.1	WP_096687685.1	WP_015196592.1	WP_224175033.1
N3.HOG0002954	OG0002074	n0				WP_096687684.1	WP_096687684.1	WP_015199672.1	WP_223972591.1
N3.HOG0002955	OG0002075	n0				WP_096687683.1	WP_096687683.1	WP_015199673.1	WP_223972590.1
N3.HOG0002956	OG0002076	n0				WP_096687761.1	WP_096687761.1	WP_041740779.1	WP_224179618.1
N3.HOG0002957	OG0002077	n0				WP_096688911.1	WP_096688911.1	WP_015196807.1	WP_223975310.1
N3.HOG0002958	OG0002078	n0				WP_096690959.1	WP_096690959.1	WP_015199585.1	WP_223989370.1
N3.HOG0002959	OG0002079	n0				WP_096690954.1	WP_096690954.1	WP_015199539.1	WP_224177639.1
N3.HOG0002960	OG0002080	n0				WP_096684863.1	WP_096684863.1	WP_015197122.1	WP_223978363.1
N3.HOG0002961	OG0002081	n1				WP_096685203.1	WP_096685203.1		
N3.HOG0002962	OG0002081	n4				WP_096683895.1	WP_096683895.1		
N3.HOG0002963	OG0002082	n0				WP_096692025.1	WP_096692025.1	WP_015199199.1	WP_223980066.1
N3.HOG0002964	OG0002083	n0				WP_096690026.1, WP_096693762.1	WP_096690026.1, WP_096693762.1		WP_223982937.1, WP_224176733.1
N3.HOG0002965	OG0002084	n0				WP_096690103.1	WP_096690103.1	WP_015198489.1	WP_224178803.1
N3.HOG0002966	OG0002085	n0				WP_096690104.1	WP_096690104.1	WP_015198490.1	WP_223988159.1
N3.HOG0002967	OG0002086	n0				WP_096690105.1	WP_096690105.1	WP_015198491.1	WP_223988161.1
N3.HOG0002968	OG0002087	n0				WP_096686454.1	WP_096686454.1	WP_015195777.1	WP_223985929.1
N3.HOG0002969	OG0002088	n0				WP_019490626.1	WP_019490626.1	WP_015195776.1	WP_019490626.1
N3.HOG0002970	OG0002089	n0				WP_096686456.1	WP_096686456.1	WP_015195775.1	WP_223985927.1
N3.HOG0002971	OG0002090	n0				WP_096691736.1	WP_096691736.1	WP_015196886.1	WP_224177061.1, WP_223981166.1
N3.HOG0002972	OG0002091	n0				WP_096691735.1	WP_096691735.1	WP_015196887.1	WP_224177170.1
N3.HOG0002973	OG0002092	n0				WP_096691734.1	WP_096691734.1	WP_015196888.1	WP_224177169.1
N3.HOG0002974	OG0002093	n0				WP_096691733.1	WP_096691733.1	WP_015200177.1	WP_223981163.1
N3.HOG0002975	OG0002094	n0				WP_096691729.1	WP_096691729.1	WP_015200176.1	WP_224177166.1
N3.HOG0002976	OG0002095	n0				WP_096691728.1	WP_096691728.1	WP_015200175.1	WP_224177165.1
N3.HOG0002977	OG0002096	n0				WP_096694459.1	WP_096694459.1	WP_015200075.1	WP_224177164.1
N3.HOG0002978	OG0002097	n0				WP_096693619.1	WP_096693619.1	WP_015199062.1	WP_224176185.1
N3.HOG0002979	OG0002098	n0				WP_096693623.1	WP_096693623.1	WP_041739057.1	WP_224176187.1
N3.HOG0002980	OG0002099	n0				WP_096688561.1	WP_096688561.1	WP_015200411.1	WP_224174795.1
N3.HOG0002981	OG0002100	n0				WP_096692406.1	WP_096692406.1	WP_015199848.1	WP_223977945.1
N3.HOG0002982	OG0002101	n0				WP_096692815.1	WP_096692815.1	WP_015195918.1	WP_223990648.1
N3.HOG0002983	OG0002102	n0				WP_096686288.1	WP_096686288.1	WP_015199307.1	WP_223972737.1
N3.HOG0002984	OG0002103	n0				WP_096686284.1	WP_096686284.1	WP_015198991.1	WP_224179644.1
N3.HOG0002985	OG0002104	n0				WP_096686282.1	WP_096686282.1	WP_041739708.1	WP_223972736.1
N3.HOG0002986	OG0002105	n0				WP_096689735.1	WP_096689735.1	WP_015197788.1	WP_223973717.1
N3.HOG0002987	OG0002106	n0				WP_096689733.1	WP_096689733.1	WP_015197790.1	WP_223976046.1
N3.HOG0002988	OG0002107	n0				WP_096689734.1	WP_096689734.1	WP_015197789.1	WP_224178414.1
N3.HOG0002989	OG0002108	n0				WP_096689687.1	WP_096689687.1	WP_015197793.1	WP_223973675.1
N3.HOG0002990	OG0002109	n0				WP_096691402.1	WP_096691402.1	WP_203225966.1	WP_224177055.1
N3.HOG0002991	OG0002110	n0				WP_096691405.1	WP_096691405.1	WP_144051015.1	WP_223982655.1
N3.HOG0002992	OG0002111	n0				WP_096691406.1	WP_096691406.1	WP_015197493.1	WP_224177058.1
N3.HOG0002993	OG0002112	n0				WP_096684664.1	WP_096684664.1	WP_015197657.1	WP_073622738.1
N3.HOG0002994	OG0002113	n0				WP_096684662.1	WP_096684662.1	WP_015197656.1	WP_223973508.1
N3.HOG0002995	OG0002114	n0				WP_096684660.1	WP_096684660.1	WP_015197655.1	WP_223973509.1
N3.HOG0002996	OG0002115	n0				WP_096684656.1	WP_096684656.1	WP_015199302.1	WP_223973510.1
N3.HOG0002997	OG0002116	n0				WP_096690251.1	WP_096690251.1	WP_015200311.1	WP_223976080.1
N3.HOG0002998	OG0002117	n0				WP_096690253.1	WP_096690253.1	WP_015200309.1	WP_223974059.1
N3.HOG0002999	OG0002118	n0				WP_096690257.1	WP_096690257.1	WP_015200300.1	WP_224178257.1
N3.HOG0003000	OG0002119	n0				WP_096690259.1	WP_096690259.1	WP_015200298.1	WP_223974073.1
N3.HOG0003001	OG0002120	n0				WP_096690260.1	WP_096690260.1	WP_015200297.1	WP_223974075.1
N3.HOG0003002	OG0002121	n0				WP_096690261.1	WP_096690261.1	WP_015200296.1	WP_073618679.1
N3.HOG0003003	OG0002122	n0				WP_096690263.1	WP_096690263.1	WP_015200294.1	WP_224178256.1
N3.HOG0003004	OG0002123	n0				WP_096693242.1	WP_096693242.1	WP_015200969.1	WP_223990050.1
N3.HOG0003005	OG0002124	n0				WP_096693253.1	WP_096693253.1	WP_015200974.1	WP_019495718.1
N3.HOG0003006	OG0002125	n0				WP_096693255.1	WP_096693255.1	WP_015200975.1	WP_223990060.1
N3.HOG0003007	OG0002126	n0				WP_096691266.1	WP_096691266.1	WP_015200150.1	WP_224177324.1
N3.HOG0003008	OG0002127	n0				WP_096691265.1	WP_096691265.1	WP_015200149.1	WP_223982431.1
N3.HOG0003009	OG0002128	n0				WP_096691264.1	WP_096691264.1	WP_015200148.1	WP_223982434.1
N3.HOG0003010	OG0002129	n0				WP_096691263.1	WP_096691263.1	WP_015200147.1	WP_073619304.1
N3.HOG0003011	OG0002130	n0				WP_096691262.1	WP_096691262.1	WP_015200146.1	WP_223982441.1
N3.HOG0003012	OG0002131	n0				WP_096691261.1	WP_096691261.1	WP_015200145.1	WP_073619306.1
N3.HOG0003013	OG0002132	n0				WP_096691260.1	WP_096691260.1	WP_015200144.1	WP_223982444.1
N3.HOG0003014	OG0002133	n0				WP_096690016.1	WP_096690016.1		WP_224178772.1, WP_224177887.1
N3.HOG0003015	OG0002134	n0				WP_096691497.1	WP_096691497.1	WP_015199922.1	WP_223989494.1
N3.HOG0003016	OG0002135	n0				WP_096687521.1	WP_096687521.1	WP_015200128.1	WP_224174700.1
N3.HOG0003017	OG0002136	n0				WP_096688275.1	WP_096688275.1	WP_041739303.1	WP_223972565.1
N3.HOG0003018	OG0002137	n0				WP_096688276.1	WP_096688276.1	WP_015197487.1	WP_019490100.1
N3.HOG0003019	OG0002138	n0				WP_019490099.1	WP_019490099.1	WP_015197486.1	WP_019490099.1
N3.HOG0003020	OG0002139	n0				WP_096688277.1	WP_096688277.1	WP_015197484.1	WP_223972563.1
N3.HOG0003021	OG0002140	n0				WP_096694179.1	WP_096694179.1	WP_015197483.1	WP_223972561.1
N3.HOG0003022	OG0002141	n0				WP_096691444.1	WP_096691444.1	WP_015196371.1	WP_224177592.1
N3.HOG0003023	OG0002142	n0				WP_096691801.1	WP_096691801.1	WP_015196706.1	WP_224177211.1
N3.HOG0003024	OG0002143	n0				WP_096691803.1	WP_096691803.1	WP_015196708.1	WP_224177213.1
N3.HOG0003025	OG0002144	n0				WP_096691804.1	WP_096691804.1	WP_015200172.1	WP_223981507.1
N3.HOG0003026	OG0002145	n0				WP_073635751.1	WP_073635751.1	WP_015200173.1	WP_026093429.1
N3.HOG0003027	OG0002146	n0				WP_096691805.1	WP_096691805.1	WP_015200174.1	WP_224177214.1
N3.HOG0003028	OG0002147	n0				WP_096687360.1	WP_096687360.1	WP_015196868.1	WP_223971305.1
N3.HOG0003029	OG0002148	n0				WP_096688828.1	WP_096688828.1	WP_015199650.1	WP_224179558.1
N3.HOG0003030	OG0002149	n0				WP_096686826.1	WP_096686826.1	WP_015200698.1	WP_224175097.1
N3.HOG0003031	OG0002150	n0				WP_096689453.1	WP_096689453.1	WP_015197295.1	WP_223987292.1
N3.HOG0003032	OG0002151	n0				WP_096689454.1	WP_096689454.1	WP_015197294.1	WP_223987294.1
N3.HOG0003033	OG0002152	n0				WP_096689455.1	WP_096689455.1	WP_015197293.1	WP_224177761.1
N3.HOG0003034	OG0002153	n0				WP_096688548.1	WP_096688548.1	WP_015197172.1	WP_223972379.1
N3.HOG0003035	OG0002154	n0				WP_073623285.1	WP_073623285.1	WP_015197171.1	WP_127086442.1
N3.HOG0003036	OG0002155	n0				WP_096688551.1	WP_096688551.1	WP_015195943.1	WP_223972382.1
N3.HOG0003037	OG0002156	n0				WP_096688552.1	WP_096688552.1	WP_015195942.1	WP_223972383.1
N3.HOG0003038	OG0002157	n0				WP_096688553.1	WP_096688553.1	WP_015197653.1	WP_224179632.1
N3.HOG0003039	OG0002158	n0				WP_019489174.1	WP_019489174.1	WP_041739928.1	WP_019489174.1
N3.HOG0003040	OG0002159	n0				WP_096685436.1	WP_096685436.1	WP_015200435.1	WP_224175132.1
N3.HOG0003041	OG0002160	n0				WP_096685435.1	WP_096685435.1	WP_015200434.1	WP_224175131.1
N3.HOG0003042	OG0002161	n0				WP_096685342.1	WP_096685342.1	WP_015197368.1	WP_223978239.1
N3.HOG0003043	OG0002162	n0				WP_096685340.1	WP_096685340.1	WP_015197369.1	WP_223978238.1
N3.HOG0003044	OG0002163	n0				WP_096684640.1	WP_096684640.1	WP_015200281.1	WP_224175505.1
N3.HOG0003045	OG0002164	n0				WP_096684642.1	WP_096684642.1	WP_015200273.1	WP_223978090.1
N3.HOG0003046	OG0002165	n0				WP_096684650.1	WP_096684650.1	WP_015199679.1	WP_224175434.1
N3.HOG0003047	OG0002166	n0				WP_096690560.1	WP_096690560.1	WP_015201040.1	WP_223987029.1
N3.HOG0003048	OG0002167	n0				WP_096691868.1	WP_096691868.1	WP_015196980.1	WP_223976634.1
N3.HOG0003049	OG0002168	n0				WP_096691867.1	WP_096691867.1	WP_015196979.1	WP_019494198.1
N3.HOG0003050	OG0002169	n0				WP_096691866.1	WP_096691866.1	WP_015196978.1	WP_223977943.1
N3.HOG0003051	OG0002170	n0				WP_096691863.1	WP_096691863.1	WP_015196975.1	WP_223976627.1
N3.HOG0003052	OG0002171	n0				WP_096691858.1	WP_096691858.1	WP_015196973.1	WP_223976594.1
N3.HOG0003053	OG0002172	n0				WP_096691857.1	WP_096691857.1	WP_041739120.1	WP_223976592.1
N3.HOG0003054	OG0002173	n0				WP_096691850.1	WP_096691850.1	WP_015196742.1	WP_224177494.1
N3.HOG0003055	OG0002174	n0				WP_096691849.1	WP_096691849.1	WP_015196741.1	WP_224177495.1
N3.HOG0003056	OG0002175	n0				WP_096691845.1	WP_096691845.1	WP_015196740.1	WP_223981674.1
N3.HOG0003057	OG0002176	n0				WP_096691844.1	WP_096691844.1	WP_015196739.1	WP_223981671.1
N3.HOG0003058	OG0002177	n0				WP_096691843.1	WP_096691843.1	WP_015199823.1	WP_223981668.1
N3.HOG0003059	OG0002178	n0				WP_096691841.1	WP_096691841.1	WP_015199825.1	WP_223981662.1
N3.HOG0003060	OG0002179	n0				WP_096691840.1	WP_096691840.1	WP_041739822.1	WP_073617869.1
N3.HOG0003061	OG0002180	n0				WP_096691839.1	WP_096691839.1	WP_015199827.1	WP_223981659.1
N3.HOG0003062	OG0002181	n0				WP_096686667.1	WP_096686667.1	WP_015198905.1	WP_223985053.1
N3.HOG0003063	OG0002182	n0				WP_096687499.1	WP_096687499.1	WP_015197316.1	WP_223971778.1
N3.HOG0003064	OG0002183	n0				WP_096688583.1	WP_096688583.1	WP_015197409.1	WP_224179633.1
N3.HOG0003065	OG0002184	n0				WP_096694301.1	WP_096694301.1	WP_015196344.1	WP_224175015.1
N3.HOG0003066	OG0002185	n0				WP_096688433.1	WP_096688433.1	WP_041739654.1	WP_223987747.1
N3.HOG0003067	OG0002186	n0				WP_096684572.1	WP_096684572.1	WP_015199946.1	WP_223978099.1
N3.HOG0003068	OG0002187	n0				WP_096694383.1	WP_096694383.1	WP_015200515.1	WP_073621768.1
N3.HOG0003069	OG0002188	n0				WP_096690911.1	WP_096690911.1	WP_015200514.1	WP_223988153.1
N3.HOG0003070	OG0002189	n0				WP_096690912.1	WP_096690912.1	WP_015200513.1	WP_223988155.1
N3.HOG0003071	OG0002190	n0				WP_096690914.1	WP_096690914.1	WP_015197445.1	WP_224179359.1
N3.HOG0003072	OG0002191	n0				WP_096691268.1	WP_096691268.1	WP_015199776.1	WP_223982412.1
N3.HOG0003073	OG0002192	n0				WP_096687762.1	WP_096687762.1	WP_015199476.1	WP_223971007.1
N3.HOG0003074	OG0002193	n0				WP_096687764.1	WP_096687764.1	WP_015199475.1	WP_224174233.1
N3.HOG0003075	OG0002194	n0				WP_096687779.1	WP_096687779.1	WP_015195978.1	WP_223970877.1
N3.HOG0003076	OG0002195	n0				WP_096692324.1	WP_096692324.1	WP_015197123.1	WP_223976694.1
N3.HOG0003077	OG0002196	n0				WP_096686294.1	WP_096686294.1	WP_015197774.1	WP_223972741.1
N3.HOG0003078	OG0002197	n0				WP_096690704.1	WP_096690704.1	WP_015197124.1	WP_224178049.1
N3.HOG0003079	OG0002198	n0				WP_096687776.1	WP_096687776.1	WP_015196147.1	WP_223991362.1
N3.HOG0003080	OG0002199	n0				WP_096687608.1	WP_096687608.1	WP_015199728.1	WP_224179476.1
N3.HOG0003081	OG0002200	n0				WP_096687609.1	WP_096687609.1	WP_015199727.1	WP_026092971.1
N3.HOG0003082	OG0002201	n0				WP_096687610.1	WP_096687610.1	WP_015199726.1	WP_223985547.1
N3.HOG0003083	OG0002202	n0				WP_096690593.1	WP_096690593.1	WP_015197648.1	WP_223974695.1
N3.HOG0003084	OG0002203	n0				WP_096691125.1	WP_096691125.1	WP_015197647.1	WP_223980539.1
N3.HOG0003085	OG0002204	n0				WP_096691057.1	WP_096691057.1	WP_015196995.1	WP_224177555.1
N3.HOG0003086	OG0002205	n0				WP_096691056.1	WP_096691056.1	WP_015196672.1, WP_015196996.1	WP_223976350.1
N3.HOG0003087	OG0002206	n0				WP_096693792.1	WP_096693792.1	WP_015200047.1	WP_223978021.1
N3.HOG0003088	OG0002207	n0				WP_096693794.1	WP_096693794.1	WP_041739808.1	WP_223978023.1
N3.HOG0003089	OG0002208	n0				WP_096694200.1	WP_096694200.1	WP_015197406.1	WP_224174812.1
N3.HOG0003090	OG0002209	n0				WP_096688592.1	WP_096688592.1	WP_015197401.1	WP_223972424.1
N3.HOG0003091	OG0002210	n0				WP_096688598.1	WP_096688598.1	WP_041740352.1	WP_224174818.1
N3.HOG0003092	OG0002211	n0				WP_096688599.1	WP_096688599.1	WP_041739263.1	WP_224174819.1
N3.HOG0003093	OG0002212	n0				WP_096693647.1	WP_096693647.1	WP_015197566.1	WP_224176195.1
N3.HOG0003094	OG0002213	n0				WP_096693642.1	WP_096693642.1	WP_015197563.1	WP_019495861.1
N3.HOG0003095	OG0002214	n0				WP_096693949.1	WP_096693949.1	WP_015199523.1	WP_223978251.1
N3.HOG0003096	OG0002215	n0				WP_096687276.1	WP_096687276.1	WP_015199846.1	WP_223971067.1
N3.HOG0003097	OG0002216	n0				WP_096687278.1	WP_096687278.1	WP_015199845.1	WP_223971069.1
N3.HOG0003098	OG0002217	n0				WP_096687282.1	WP_096687282.1	WP_015199843.1	WP_223971081.1
N3.HOG0003099	OG0002218	n0				WP_096688424.1	WP_096688424.1	WP_015200070.1	WP_223987756.1
N3.HOG0003100	OG0002219	n0				WP_096688423.1	WP_096688423.1	WP_015200069.1	WP_223987757.1
N3.HOG0003101	OG0002220	n0				WP_096687845.1	WP_096687845.1	WP_015201003.1	WP_223970139.1
N3.HOG0003102	OG0002221	n0				WP_096690352.1	WP_096690352.1	WP_015195780.1	WP_223975116.1
N3.HOG0003103	OG0002222	n0				WP_096694337.1	WP_096694337.1	WP_041740880.1	WP_026093189.1
N3.HOG0003104	OG0002223	n0				WP_096691521.1	WP_096691521.1	WP_015198818.1	WP_223989445.1
N3.HOG0003105	OG0002224	n0				WP_096688186.1	WP_096688186.1	WP_015200552.1	WP_223986539.1
N3.HOG0003106	OG0002225	n0				WP_096688187.1	WP_096688187.1	WP_015200551.1	WP_019491301.1
