Orthogroup	NIES-4105	336-3
OG0002923	WP_096686062.1	WP_035158548.1
OG0002924	WP_096686080.1	WP_035158552.1
OG0002925	WP_096686438.1	WP_035158561.1
OG0002926	WP_096694009.1	WP_035158567.1
OG0002927	WP_096685169.1	WP_035158570.1
OG0002928	WP_096692474.1	WP_035158601.1
OG0002929	WP_096693031.1	WP_035158604.1
OG0002930	WP_096686661.1	WP_035158651.1
OG0002931	WP_096691164.1	WP_035158754.1
OG0002931	WP_096684261.1	WP_035159084.1
OG0002932	WP_096694343.1	WP_035158849.1
OG0002933	WP_096686573.1	WP_035158873.1
OG0002934	WP_096688834.1	WP_035158882.1
OG0002935	WP_096690549.1	WP_035158885.1
OG0002936	WP_096692809.1	WP_035158900.1
OG0002937	WP_096686537.1	WP_035158903.1
OG0002938	WP_096693066.1	WP_035158907.1
OG0002939	WP_096690437.1	WP_035158925.1
OG0002940	WP_096689091.1	WP_035158933.1
OG0002941	WP_096690035.1	WP_035158936.1
OG0002942	WP_096691747.1	WP_035158944.1
OG0002943	WP_096691746.1	WP_035158945.1
OG0002944	WP_096690126.1	WP_035158952.1
OG0002945	WP_096690123.1	WP_035158954.1
OG0002946	WP_096691792.1	WP_035158969.1
OG0002947	WP_096691795.1	WP_035158975.1
OG0002948	WP_096693973.1	WP_035159045.1
OG0002949	WP_096685539.1	WP_035159048.1
OG0002950	WP_096685119.1	WP_035159059.1
OG0002951	WP_096692821.1	WP_035159098.1
OG0002952	WP_096688318.1	WP_035159102.1
OG0002953	WP_096694457.1	WP_035159115.1
OG0002954	WP_096688941.1	WP_035159121.1
OG0002955	WP_096689597.1	WP_035159123.1
OG0002956	WP_096688272.1	WP_035159128.1
OG0002957	WP_096691765.1	WP_035159129.1
OG0002958	WP_096693959.1	WP_035159136.1
OG0002959	WP_096685438.1	WP_035159138.1
OG0002960	WP_096688252.1	WP_035159152.1
OG0002961	WP_096687631.1	WP_035159154.1
OG0002962	WP_096688496.1	WP_035159159.1
OG0002963	WP_096687690.1	WP_035159163.1
OG0002964	WP_096689390.1	WP_035159196.1
OG0002965	WP_096687559.1	WP_035159198.1
OG0002966	WP_096690348.1	WP_035159199.1
OG0002967	WP_096690953.1	WP_035159207.1
OG0002968	WP_096690711.1	WP_035159217.1
OG0002969	WP_096689552.1	WP_035159223.1
OG0002970	WP_096689686.1	WP_035159224.1
OG0002971	WP_096694338.1	WP_035159226.1
OG0002972	WP_096694449.1	WP_035159227.1
OG0002973	WP_096691498.1	WP_035159233.1
OG0002974	WP_096694178.1	WP_035159238.1
OG0002975	WP_096694439.1	WP_035159252.1
OG0002976	WP_096691856.1	WP_035159262.1
OG0002977	WP_096688582.1	WP_035159263.1
OG0002978	WP_096690088.1	WP_035159313.1
OG0002979	WP_096684147.1	WP_035159319.1
OG0002980	WP_096689547.1	WP_035159334.1
OG0002981	WP_096693348.1	WP_035159342.1
OG0002982	WP_096691548.1	WP_035159350.1
OG0002983	WP_096691553.1	WP_035159352.1
OG0002984	WP_096692702.1	WP_035159371.1
OG0002985	WP_096692706.1	WP_035159372.1
OG0002986	WP_096689865.1	WP_035159374.1
OG0002987	WP_096690659.1	WP_035159387.1
OG0002988	WP_096692223.1	WP_035159394.1
OG0002989	WP_096685480.1	WP_035159401.1
OG0002990	WP_096685484.1	WP_035159402.1
OG0002991	WP_096691901.1	WP_035159423.1
OG0002992	WP_096688418.1	WP_035159442.1
OG0002993	WP_096690278.1	WP_035159453.1
OG0002994	WP_096690836.1	WP_035159459.1
OG0002995	WP_096690998.1	WP_035159461.1
OG0002996	WP_096690589.1	WP_035159474.1
OG0002997	WP_096692298.1	WP_035159490.1
OG0002998	WP_096690979.1	WP_035159493.1
OG0002999	WP_096687856.1	WP_035159501.1
OG0003000	WP_096692085.1	WP_035159511.1
OG0003001	WP_096692546.1	WP_035159515.1
OG0003002	WP_096694300.1	WP_035159516.1
OG0003003	WP_096690410.1	WP_035159527.1
OG0003004	WP_096690690.1	WP_035159550.1
OG0003005	WP_096694280.1	WP_035159571.1
OG0003006	WP_096689675.1	WP_035159572.1
OG0003007	WP_096691788.1	WP_035159587.1
OG0003008	WP_096688489.1	WP_035159604.1
OG0003009	WP_096694389.1	WP_035159608.1
OG0003010	WP_096692813.1	WP_035159617.1
OG0003011	WP_096687437.1	WP_035159624.1
OG0003012	WP_096692448.1	WP_035159627.1
OG0003013	WP_096689928.1	WP_035159632.1
OG0003014	WP_096685798.1	WP_035159636.1
OG0003015	WP_096694270.1	WP_035159642.1
OG0003016	WP_096690321.1	WP_035159644.1
OG0003017	WP_096693291.1	WP_035159660.1
OG0003018	WP_096688726.1	WP_035159661.1
OG0003019	WP_096687338.1	WP_035159662.1
OG0003020	WP_096689103.1	WP_035159666.1
OG0003021	WP_096686308.1	WP_035159671.1
OG0003022	WP_096691656.1	WP_035159841.1
OG0003023	WP_096693661.1	WP_035159930.1
OG0003024	WP_096684877.1	WP_046814678.1
OG0003025	WP_096685398.1	WP_046814691.1
OG0003026	WP_096684453.1	WP_046814694.1
OG0003027	WP_096693272.1	WP_046814709.1
OG0003028	WP_096694493.1	WP_046814711.1
OG0003029	WP_096692104.1	WP_046814720.1
OG0003030	WP_096692062.1	WP_046814722.1
OG0003031	WP_096686247.1	WP_046814724.1
OG0003032	WP_096692868.1	WP_046814725.1
OG0003033	WP_096687483.1	WP_046814734.1
OG0003034	WP_096693953.1	WP_046814741.1
OG0003035	WP_096692857.1	WP_046814743.1
OG0003036	WP_096690301.1	WP_046814781.1
OG0003037	WP_096690075.1	WP_046814796.1
OG0003038	WP_096686579.1	WP_046814801.1
OG0003039	WP_096690034.1	WP_046814802.1
OG0003040	WP_096689214.1	WP_046814805.1
OG0003041	WP_096685374.1	WP_046814806.1
OG0003042	WP_096691724.1	WP_046814809.1
OG0003043	WP_096685122.1	WP_046814818.1
OG0003044	WP_096694565.1	WP_046814819.1
OG0003045	WP_096691943.1	WP_046814822.1
OG0003046	WP_096689327.1	WP_046814836.1
OG0003047	WP_096690252.1	WP_046814843.1
OG0003048	WP_096690561.1	WP_046814853.1
OG0003049	WP_096687642.1	WP_046814856.1
OG0003050	WP_096692286.1	WP_046814868.1
OG0003051	WP_096684978.1	WP_046814874.1
OG0003052	WP_096692683.1	WP_046814875.1
OG0003053	WP_096690669.1	WP_046814879.1
OG0003054	WP_096685227.1	WP_046814883.1
OG0003055	WP_096685223.1	WP_046814884.1
OG0003056	WP_096688408.1	WP_046814887.1
OG0003057	WP_096690216.1	WP_046814890.1
OG0003058	WP_096687686.1	WP_046814895.1
OG0003059	WP_096693798.1	WP_046814896.1
OG0003060	WP_096690315.1	WP_046814897.1
OG0003061	WP_096689370.1	WP_046814898.1
OG0003062	WP_096693199.1	WP_046814900.1
OG0003063	WP_096688999.1	WP_046814901.1
OG0003064	WP_096694302.1	WP_046814902.1
OG0003065	WP_096694088.1	WP_046814903.1
OG0003066	WP_096689729.1	WP_046814905.1
OG0003067	WP_096692614.1	WP_046814917.1
OG0003068	WP_096693704.1	WP_046814926.1
OG0003069	WP_096691606.1	WP_046814949.1
OG0003070	WP_096692746.1	WP_046814968.1
OG0003071	WP_096692397.1	WP_046814975.1
OG0003072	WP_096686543.1	WP_046814995.1
OG0003073	WP_096688190.1	WP_046815057.1
OG0003074	WP_096687302.1	WP_046815068.1
OG0003075	WP_096685997.1	WP_052754339.1
OG0003076	WP_096685691.1	WP_052754349.1
OG0003077	WP_096692158.1, WP_096692163.1	WP_052754373.1
OG0003078	WP_096692147.1	WP_052754374.1
OG0003079	WP_096691657.1	WP_052754376.1
OG0003080	WP_096689965.1	WP_052754394.1
OG0003081	WP_096690513.1, WP_096688060.1	WP_052754432.1, WP_052754580.1
OG0003083	WP_096694407.1	WP_052754453.1
OG0003084	WP_096683792.1	WP_052754454.1
OG0003085	WP_096686918.1	WP_052754479.1
OG0003086	WP_096691864.1	WP_052754489.1
OG0003087	WP_096689397.1	WP_052754509.1
OG0003088	WP_096691475.1	WP_052754510.1
OG0003089	WP_096693002.1	WP_052754517.1
OG0003090	WP_096693989.1	WP_052754524.1, WP_238178532.1
OG0003091	WP_096687434.1	WP_052754536.1
OG0003092	WP_096693015.1	WP_052754538.1
OG0003093	WP_096693289.1	WP_052754541.1
OG0003094	WP_096694322.1	WP_052754552.1
OG0003095	WP_096688738.1	WP_082127225.1
OG0003096	WP_096688972.1	WP_082127233.1
OG0003097	WP_096690283.1	WP_082127238.1
OG0003098	WP_096694223.1	WP_082127251.1
OG0003099	WP_096694558.1	WP_082127253.1
OG0003100	WP_073617305.1	WP_082127259.1
OG0003101	WP_096694440.1	WP_082127270.1
OG0003102	WP_096685394.1	WP_082127271.1
OG0003103	WP_096690039.1	WP_082127315.1
OG0003104	WP_096691677.1	WP_082127316.1
OG0003105	WP_096694312.1	WP_082127317.1
OG0003106	WP_096694433.1	WP_082127319.1
OG0003107	WP_096686369.1	WP_082127322.1
OG0003108	WP_096693466.1	WP_082127329.1
OG0003109	WP_096687393.1	WP_082127330.1
OG0003110	WP_096689027.1	WP_082127332.1
OG0003111	WP_096688316.1	WP_082127334.1
OG0003112	WP_073616192.1	WP_082127335.1
OG0003113	WP_096690845.1	WP_082127339.1
OG0003114	WP_096686014.1	WP_082127340.1
OG0003115	WP_096691124.1	WP_082127343.1
OG0003116	WP_096688562.1	WP_082127350.1
OG0003117	WP_096690086.1	WP_082127357.1
OG0003118	WP_096687280.1	WP_082127358.1
OG0003119	WP_096691188.1	WP_082127359.1
OG0003120	WP_071839277.1	WP_082127360.1
OG0003121	WP_096688970.1	WP_082127361.1
OG0003122	WP_096691816.1	WP_082127362.1
OG0003123	WP_096690403.1	WP_082127364.1
OG0003124	WP_096692534.1	WP_082127365.1
OG0003125	WP_096694363.1	WP_082127366.1
OG0003126	WP_096690840.1	WP_082127370.1
OG0003127	WP_015200862.1	WP_082127373.1
OG0003128	WP_096690565.1	WP_082127376.1
OG0003129	WP_096690971.1	WP_082127380.1
OG0003130	WP_096694282.1	WP_082127388.1
OG0003131	WP_096689014.1	WP_082127392.1
OG0003132	WP_096692741.1	WP_082127393.1
OG0003133	WP_096690233.1	WP_082127394.1
OG0003134	WP_096693946.1	WP_082127399.1
OG0003135	WP_096689100.1	WP_082127408.1
OG0003136	WP_096693047.1	WP_082127426.1
OG0003139	WP_096691293.1	WP_082127447.1
OG0003140	WP_096691499.1	WP_082127453.1
OG0003141	WP_096692303.1	WP_082127461.1
OG0003142	WP_096690995.1	WP_082127468.1
OG0003143	WP_096693256.1	WP_144415979.1
OG0003144	WP_096689224.1	WP_144415984.1
OG0003145	WP_096691398.1	WP_144415986.1
OG0003146	WP_096692667.1	WP_144415987.1
OG0003147	WP_096691680.1	WP_144416032.1
OG0003148	WP_096683828.1	WP_144416038.1
OG0003149	WP_096691767.1	WP_144416042.1
OG0003150	WP_096685380.1	WP_144416058.1
OG0003151	WP_096690897.1	WP_144416070.1
OG0003152	WP_096688774.1	WP_144416094.1
OG0003153	WP_096692822.1	WP_144416109.1
OG0003154	WP_096688317.1	WP_144416110.1
OG0003155	WP_096690920.1	WP_144416113.1
OG0003156	WP_096693496.1	WP_168163404.1
OG0003157	WP_096694370.1	WP_168163417.1
OG0003158	WP_096693011.1	WP_168163427.1
OG0003159	WP_096685346.1	WP_201782632.1
OG0003160	WP_096688253.1	WP_201782633.1
OG0003161	WP_096689603.1	WP_201782645.1
OG0003162	WP_096693446.1	WP_201782646.1
OG0003163	WP_096689878.1	WP_201782647.1
OG0003164	WP_096693859.1	WP_201782650.1
OG0003165	WP_096692744.1	WP_201782651.1
OG0003166	WP_096690960.1	WP_201782652.1
OG0003167	WP_096685661.1	WP_201782653.1
OG0003168	WP_096687672.1	WP_201782664.1
OG0003169	WP_096692990.1	WP_201782665.1
OG0003170	WP_096688478.1	WP_201782667.1
OG0003171	WP_096694019.1	WP_201782671.1
OG0003173	WP_096686774.1	WP_201782686.1
OG0003174	WP_096691726.1	WP_201782689.1
OG0003175	WP_096692624.1	WP_201782706.1
OG0003176	WP_096688430.1	WP_201782709.1
OG0003177	WP_096689367.1	WP_201782711.1
OG0003178	WP_096689239.1	WP_238178337.1
OG0003179	WP_096694411.1	WP_238178340.1
OG0003180	WP_096690614.1	WP_238178352.1
OG0003181	WP_096692074.1	WP_238178356.1
OG0003182	WP_096693645.1	WP_238178366.1
OG0003183	WP_096691463.1	WP_238178372.1
OG0003184	WP_096688406.1	WP_238178377.1
OG0003185	WP_096690834.1	WP_238178378.1
OG0003186	WP_096688219.1	WP_238178380.1
OG0003187	WP_096684092.1	WP_238178382.1
OG0003188	WP_096691826.1	WP_238178392.1
OG0003189	WP_096690231.1	WP_238178394.1
OG0003190	WP_096689590.1	WP_238178395.1
OG0003191	WP_096688455.1	WP_238178400.1
OG0003192	WP_096693001.1	WP_238178406.1
OG0003193	WP_096688729.1	WP_238178409.1
OG0003194	WP_096687296.1	WP_238178412.1
OG0003195	WP_096687692.1	WP_238178422.1
OG0003196	WP_096687953.1	WP_238178429.1
OG0003197	WP_096684080.1	WP_238178430.1
OG0003198	WP_096688744.1	WP_238178436.1
OG0003199	WP_096687480.1	WP_238178444.1
OG0003200	WP_096684323.1, WP_096688667.1	WP_238178466.1
OG0003201	WP_096694237.1	WP_238178496.1
OG0003202	WP_096689094.1	WP_238178501.1
OG0003203	WP_096691941.1	WP_238178502.1
OG0003204	WP_096691621.1	WP_238178507.1
OG0003205	WP_096691399.1	WP_238178514.1
OG0003206	WP_096694498.1	WP_238178516.1
OG0003208	WP_096690076.1	WP_238178523.1
OG0003209	WP_096693971.1	WP_238178525.1
OG0003210	WP_096689451.1	WP_238178526.1
OG0003211	WP_096688600.1	WP_238178528.1
OG0003212	WP_096691531.1	WP_238178534.1
OG0003213	WP_096688290.1	WP_238178539.1
OG0003214	WP_096691530.1	WP_238178541.1
OG0003215	WP_096694402.1	WP_238178543.1
OG0003216	WP_096693613.1	WP_238178544.1
OG0003217	WP_096693644.1	WP_256388815.1
OG0003339	WP_096689231.1	WP_035148875.1
OG0003340	WP_096690813.1	WP_035148890.1
OG0003341	WP_096684895.1	WP_035148896.1
OG0003342	WP_096692972.1	WP_035148924.1
OG0003343	WP_096691320.1	WP_035149016.1
OG0003344	WP_096688281.1	WP_035149042.1
OG0003345	WP_096693339.1	WP_035150423.1
OG0003346	WP_096689437.1	WP_035149054.1
OG0003347	WP_096686852.1	WP_035149068.1
OG0003348	WP_096693444.1	WP_035149074.1
OG0003349	WP_096693238.1	WP_035149130.1, WP_035149132.1
OG0003350	WP_096684105.1	WP_035149147.1
OG0003351	WP_096689228.1	WP_035149224.1
OG0003352	WP_096689226.1	WP_035149226.1
OG0003353	WP_096686854.1	WP_035149230.1
OG0003354	WP_096684917.1	WP_035149362.1
OG0003355	WP_096686907.1	WP_035149390.1
OG0003356	WP_096689177.1	WP_035149430.1
OG0003357	WP_096691240.1	WP_035149499.1
OG0003358	WP_096684915.1	WP_035149539.1
OG0003359	WP_096687274.1	WP_035149601.1
OG0003360	WP_096692664.1	WP_035149630.1
OG0003361	WP_096689683.1	WP_035149643.1
OG0003362	WP_096693201.1	WP_035149672.1
OG0003363	WP_096690354.1	WP_035149742.1
OG0003364	WP_096694524.1, WP_096694632.1	WP_035149839.1
OG0003365	WP_096693041.1	WP_035149862.1
OG0003366	WP_096693043.1	WP_035149867.1
OG0003367	WP_096689076.1	WP_035149874.1
OG0003368	WP_096692888.1	WP_035149875.1
OG0003369	WP_096688357.1	WP_035149892.1
OG0003370	WP_096690557.1	WP_035149964.1
OG0003371	WP_096694284.1	WP_035149996.1
OG0003372	WP_096688621.1, WP_096689972.1	WP_035150022.1
OG0003373	WP_096689159.1	WP_035150554.1, WP_035150040.1
OG0003374	WP_096695325.1	WP_035150044.1
OG0003375	WP_096692140.1	WP_035150087.1
OG0003376	WP_096692139.1	WP_035150089.1
OG0003377	WP_096690600.1	WP_035150134.1
OG0003378	WP_096694361.1	WP_035150136.1
OG0003379	WP_096692596.1, WP_096694486.1	WP_035150245.1
OG0003380	WP_096684788.1	WP_035150295.1
OG0003381	WP_096693315.1	WP_035157718.1, WP_035150405.1
OG0003382	WP_096684562.1	WP_035150458.1
OG0003383	WP_096685358.1	WP_035150572.1
OG0003384	WP_096688471.1	WP_035150607.1
OG0003385	WP_096688775.1	WP_035150611.1
OG0003386	WP_096689775.1	WP_035150708.1
OG0003387	WP_096692711.1	WP_035150726.1
OG0003388	WP_096692090.1	WP_035150733.1
OG0003389	WP_096684912.1	WP_035150763.1
OG0003390	WP_096691328.1	WP_035150786.1, WP_035150784.1
OG0003391	WP_096694499.1	WP_035150792.1
OG0003392	WP_096694040.1, WP_096684793.1	WP_035150809.1
OG0003393	WP_096692753.1	WP_035150906.1
OG0003394	WP_096693866.1	WP_035150928.1
OG0003395	WP_096689932.1	WP_035150990.1, WP_035153720.1
OG0003396	WP_096687468.1	WP_035151056.1
OG0003398	WP_096685270.1, WP_096685267.1	WP_046814736.1, WP_035151073.1
OG0003399	WP_096685262.1, WP_096685910.1	WP_046814737.1, WP_035151075.1
OG0003400	WP_096686051.1	WP_035151143.1
OG0003401	WP_096694757.1	WP_035151147.1
OG0003402	WP_096692357.1	WP_035151208.1
OG0003403	WP_096692352.1	WP_035151214.1
OG0003404	WP_096691872.1	WP_035151217.1
OG0003405	WP_096691873.1	WP_035151221.1
OG0003406	WP_096692033.1	WP_035151253.1
OG0003407	WP_096685011.1	WP_035151289.1
OG0003408	WP_096694386.1	WP_035151307.1
OG0003409	WP_096692709.1	WP_035151347.1
OG0003410	WP_096692521.1	WP_035151363.1
OG0003411	WP_096686619.1	WP_035151437.1
OG0003412	WP_096691435.1	WP_035151464.1
OG0003413	WP_096688458.1	WP_035151482.1
OG0003414	WP_096692408.1	WP_035151551.1
OG0003415	WP_096689711.1, WP_096690290.1	WP_035151585.1
OG0003417	WP_096689756.1	WP_035151640.1, WP_035152028.1
OG0003418	WP_096691146.1	WP_035151718.1
OG0003419	WP_096688063.1	WP_035151740.1
OG0003422	WP_096686657.1	WP_035151912.1
OG0003423	WP_096693830.1	WP_035151958.1
OG0003425	WP_096688032.1	WP_035152145.1
OG0003426	WP_096694936.1	WP_035153935.1
OG0003428	WP_096689631.1	WP_035152274.1
OG0003429	WP_096685669.1	WP_035152313.1
OG0003430	WP_096688055.1, WP_096690511.1	WP_035152416.1
OG0003431	WP_096688991.1	WP_035152471.1
OG0003432	WP_096692757.1	WP_035152494.1
OG0003433	WP_096694445.1	WP_035152596.1
OG0003434	WP_096691440.1	WP_035152608.1
OG0003435	WP_096684196.1	WP_035152633.1
OG0003436	WP_096684199.1	WP_035152639.1
OG0003437	WP_096692970.1	WP_035152788.1
OG0003438	WP_096692693.1	WP_035152793.1, WP_035156008.1
OG0003439	WP_096689085.1	WP_035152874.1
OG0003440	WP_096694201.1	WP_035152886.1
OG0003441	WP_096692867.1	WP_035152897.1
OG0003442	WP_096686555.1	WP_035152905.1
OG0003443	WP_096694754.1	WP_035152917.1
OG0003444	WP_096694755.1	WP_035152919.1
OG0003445	WP_096692449.1	WP_035153097.1
OG0003446	WP_096692468.1	WP_035153176.1
OG0003447	WP_096692848.1	WP_035153195.1
OG0003448	WP_096686527.1	WP_035153205.1
OG0003449	WP_096686509.1	WP_035153224.1
OG0003450	WP_019494404.1	WP_035153343.1
OG0003451	WP_096691507.1	WP_035153467.1
OG0003452	WP_096688740.1	WP_035153474.1
OG0003453	WP_096685526.1	WP_035153487.1
OG0003454	WP_096689211.1	WP_035153517.1
OG0003455	WP_096689953.1	WP_035153547.1
OG0003456	WP_096687358.1	WP_035153638.1
OG0003457	WP_096686597.1	WP_035153639.1
OG0003458	WP_096691825.1	WP_035153662.1
OG0003459	WP_096694215.1	WP_035153685.1
OG0003460	WP_096689064.1	WP_035153690.1
OG0003461	WP_096691716.1	WP_035153710.1
OG0003462	WP_096690456.1	WP_035153736.1
OG0003463	WP_096694398.1	WP_035153756.1
OG0003464	WP_096684161.1	WP_046814773.1, WP_035153768.1
OG0003465	WP_096694003.1	WP_035153777.1
OG0003467	WP_096691698.1	WP_035153807.1
OG0003468	WP_096691699.1	WP_035153809.1
OG0003469	WP_096689035.1	WP_035153849.1
OG0003470	WP_096685509.1	WP_035153867.1
OG0003471	WP_096694474.1	WP_035153875.1
OG0003472	WP_096693525.1	WP_035153908.1
OG0003473	WP_096690147.1	WP_035153925.1
OG0003474	WP_096695318.1	WP_035153938.1
OG0003475	WP_096685541.1	WP_035153972.1
OG0003476	WP_096694377.1	WP_035154003.1
OG0003477	WP_096690601.1	WP_035154016.1
OG0003478	WP_096685126.1	WP_035154027.1
OG0003479	WP_096693476.1	WP_035154041.1
OG0003480	WP_096687415.1	WP_035154102.1
OG0003481	WP_096691330.1	WP_035154109.1
OG0003482	WP_096691942.1	WP_035154114.1
OG0003483	WP_096685695.1	WP_035154154.1
OG0003484	WP_096689025.1	WP_035154189.1
OG0003485	WP_096689026.1	WP_035154191.1
OG0003486	WP_096687720.1	WP_035154230.1
OG0003487	WP_096690816.1	WP_035154239.1
OG0003488	WP_096689714.1	WP_035154262.1
OG0003489	WP_096692613.1	WP_035154273.1
OG0003490	WP_096692819.1	WP_035154287.1
OG0003491	WP_096688324.1	WP_035154328.1
OG0003492	WP_096688403.1	WP_035154373.1
OG0003493	WP_096691145.1	WP_035154395.1
OG0003494	WP_096690591.1	WP_035154417.1
OG0003495	WP_096691769.1	WP_035154494.1
OG0003496	WP_096687356.1	WP_035154525.1
OG0003497	WP_096694269.1	WP_035154534.1
OG0003498	WP_096688859.1	WP_035154567.1
OG0003499	WP_096691030.1	WP_035154590.1
OG0003500	WP_096690465.1	WP_035154618.1
OG0003501	WP_096694110.1	WP_035154621.1
OG0003503	WP_096689388.1	WP_035154710.1
OG0003506	WP_096690967.1	WP_035154754.1
OG0003507	WP_096688784.1	WP_035154769.1
OG0003508	WP_096688782.1	WP_035154772.1
OG0003509	WP_096688910.1	WP_035154838.1
OG0003510	WP_096690955.1	WP_035154845.1
OG0003511	WP_096686458.1	WP_035154898.1
OG0003512	WP_096690715.1	WP_035154908.1
OG0003513	WP_096690716.1	WP_035154911.1
OG0003514	WP_096691732.1	WP_035154925.1
OG0003515	WP_096689550.1	WP_035154956.1
OG0003516	WP_096686286.1	WP_035154973.1
OG0003517	WP_096690262.1	WP_035155056.1
OG0003518	WP_096684624.1	WP_035155108.1
OG0003519	WP_096694251.1	WP_035155111.1
OG0003520	WP_096694468.1	WP_035155135.1
OG0003521	WP_096694107.1	WP_035155245.1
OG0003522	WP_096691851.1	WP_035155290.1
OG0003523	WP_096684780.1	WP_035155335.1
OG0003524	WP_096693193.1	WP_035155354.1, WP_035158560.1, WP_035155351.1
OG0003525	WP_096688359.1	WP_035155363.1
OG0003526	WP_096690913.1	WP_035155378.1
OG0003527	WP_096692095.1	WP_035155381.1
OG0003528	WP_096692786.1	WP_035155384.1
OG0003529	WP_096684056.1	WP_035155426.1
OG0003530	WP_096690056.1	WP_035155463.1
OG0003531	WP_096685105.1, WP_096690031.1	WP_035155482.1
OG0003532	WP_096688593.1	WP_035155542.1
OG0003533	WP_096694159.1	WP_035155550.1
OG0003534	WP_096687500.1	WP_035155570.1
OG0003535	WP_096691721.1	WP_035155773.1
OG0003536	WP_096688507.1	WP_035155808.1
OG0003537	WP_096690325.1	WP_035155817.1
OG0003538	WP_096686712.1	WP_035155857.1
OG0003539	WP_096688431.1	WP_035155917.1
OG0003540	WP_096691518.1	WP_035155943.1
OG0003541	WP_096691517.1	WP_035155946.1
OG0003542	WP_096688907.1	WP_035156078.1
OG0003543	WP_096690174.1	WP_035156159.1
OG0003544	WP_096690801.1	WP_035156233.1
OG0003545	WP_096692562.1	WP_035156283.1
OG0003546	WP_096687623.1	WP_035156290.1
OG0003548	WP_096691900.1	WP_035156336.1
OG0003549	WP_096690264.1	WP_035156340.1
OG0003550	WP_096692795.1	WP_035156362.1
OG0003551	WP_096684806.1	WP_035156383.1
OG0003552	WP_096688504.1	WP_035156479.1
OG0003553	WP_096689905.1	WP_035156559.1
OG0003554	WP_096694482.1	WP_035156585.1
OG0003555	WP_096684504.1	WP_035156629.1
OG0003556	WP_096689706.1	WP_035156642.1
OG0003557	WP_096687322.1	WP_035156663.1
OG0003558	WP_096689586.1	WP_035156696.1
OG0003559	WP_096690215.1	WP_035156787.1
OG0003560	WP_096692922.1	WP_035156857.1
OG0003561	WP_096693577.1	WP_035156876.1
OG0003562	WP_096688830.1	WP_035156941.1
OG0003563	WP_096694707.1	WP_035156984.1
OG0003564	WP_096684935.1	WP_035157015.1
OG0003565	WP_096688445.1	WP_035157029.1
OG0003566	WP_096693674.1	WP_035157076.1
OG0003567	WP_096692591.1	WP_035157083.1
OG0003568	WP_096692590.1	WP_035157084.1
OG0003569	WP_096690650.1	WP_035157091.1
OG0003570	WP_096683941.1	WP_035157111.1
OG0003571	WP_096683940.1	WP_035157112.1
OG0003572	WP_096689374.1	WP_035157129.1
OG0003573	WP_096689373.1	WP_035157131.1
OG0003574	WP_096689369.1	WP_035157138.1
OG0003575	WP_096694541.1	WP_035157144.1
OG0003576	WP_096691310.1	WP_035157177.1
OG0003577	WP_096684944.1	WP_035157190.1
OG0003578	WP_096687494.1	WP_035157198.1
OG0003579	WP_096689980.1	WP_035157230.1
OG0003580	WP_096689743.1	WP_035157294.1
OG0003581	WP_096690328.1	WP_035157387.1
OG0003582	WP_096687853.1	WP_035157492.1
OG0003583	WP_096684089.1	WP_035157546.1
OG0003584	WP_096687680.1	WP_035157562.1
OG0003585	WP_096691301.1	WP_035157651.1
OG0003586	WP_096688760.1	WP_035157662.1
OG0003587	WP_096688761.1	WP_035157665.1
OG0003588	WP_096691893.1	WP_035157776.1
OG0003589	WP_096691384.1	WP_035157880.1
OG0003590	WP_096692619.1	WP_035157922.1
OG0003591	WP_096692620.1	WP_035157928.1
OG0003592	WP_096687843.1	WP_035158002.1
OG0003593	WP_096690234.1	WP_035158006.1
OG0003594	WP_096686278.1	WP_035158026.1
OG0003595	WP_096688948.1	WP_035158077.1
OG0003596	WP_096693997.1	WP_035158083.1
OG0003597	WP_096693633.1	WP_035158096.1
OG0003598	WP_096689757.1	WP_035158107.1
OG0003599	WP_096690345.1	WP_035158108.1
OG0003600	WP_096690344.1	WP_035158109.1
OG0003601	WP_096692542.1	WP_046815071.1, WP_035158116.1
OG0003602	WP_096690903.1	WP_035158133.1
OG0003603	WP_096692532.1	WP_144416134.1, WP_035158151.1
OG0003604	WP_096689475.1	WP_035158177.1
OG0003605	WP_096687340.1	WP_035158185.1
OG0003606	WP_096689483.1	WP_035158195.1
OG0003607	WP_096684016.1	WP_035159033.1, WP_035158208.1
OG0003608	WP_096692258.1	WP_035158229.1
OG0003609	WP_096694510.1	WP_035158230.1
OG0003610	WP_096691177.1	WP_035158282.1
OG0003611	WP_096693395.1	WP_035158321.1
OG0003612	WP_096692712.1	WP_035158357.1
OG0003613	WP_096693341.1	WP_035158394.1
OG0003614	WP_096689402.1	WP_035158545.1
OG0003615	WP_096687533.1	WP_035158646.1
OG0003616	WP_096684550.1	WP_035158735.1
OG0003617	WP_096685376.1	WP_035158895.1
OG0003618	WP_096693850.1	WP_035159869.1, WP_035159058.1
OG0003619	WP_096686292.1	WP_035159068.1
OG0003620	WP_096684770.1	WP_035159235.1
OG0003621	WP_096686009.1	WP_035159305.1
OG0003622	WP_096687874.1	WP_035159338.1
OG0003623	WP_096688508.1	WP_035159340.1
OG0003624	WP_096690326.1	WP_035159341.1
OG0003625	WP_096684510.1	WP_035159420.1
OG0003626	WP_096691480.1	WP_035159433.1
OG0003627	WP_096688947.1	WP_035159452.1
OG0003628	WP_096692977.1	WP_035159472.1
OG0003629	WP_096689728.1	WP_035159544.1
